ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,70,82,12,9.45,19.67,,Connecticut Polar Bears 14U,OZ play,1
2,84,96,12,55.73,16.13,,Connecticut Polar Bears 14U,OZ play,1
3,84,96,12,55.73,16.13,,Connecticut Polar Bears 14U,Shots,1
4,86,98,12,52.34,13.1,,Connecticut Polar Bears 14U,OZ play,1
5,86,98,12,52.34,13.1,,Connecticut Polar Bears 14U,Shots,1
6,122,134,12,51.15,14.81,,Connecticut Polar Bears 14U,OZ play,1
7,122,134,12,51.15,14.81,,Connecticut Polar Bears 14U,Shots,1
8,143,155,12,9.45,6.25,,Chicago Mission 14U,OZ play,1
9,143,155,12,49.5,6.17,,Chicago Mission 14U,OZ play,1
10,160,172,12,49.5,6.17,,Chicago Mission 14U,OZ play,1
11,160,172,12,49.5,6.17,,Chicago Mission 14U,Shots,1
12,187,199,12,46.84,13.29,,Connecticut Polar Bears 14U,OZ play,1
13,187,199,12,46.84,13.29,,Connecticut Polar Bears 14U,Shots,1
14,191,203,12,55.64,19.74,,Connecticut Polar Bears 14U,OZ play,1
15,191,203,12,55.64,19.74,,Connecticut Polar Bears 14U,Shots,1
16,211,223,12,9.45,6.25,,Connecticut Polar Bears 14U,OZ play,1
17,236,248,12,52.25,17.46,,Connecticut Polar Bears 14U,OZ play,1
18,236,248,12,52.25,17.46,,Connecticut Polar Bears 14U,Shots,1
19,254,266,12,51.51,19.67,,Connecticut Polar Bears 14U,OZ play,1
20,264,276,12,40.52,21.73,,Connecticut Polar Bears 14U,OZ play,1
21,264,276,12,40.52,21.73,,Connecticut Polar Bears 14U,Shots,1
22,309,321,12,24.38,19.67,,Connecticut Polar Bears 14U,OZ play,1
23,309,321,12,46.11,16.42,,Connecticut Polar Bears 14U,OZ play,1
24,338,350,12,46.11,16.42,,Connecticut Polar Bears 14U,OZ play,1
25,338,350,12,46.11,16.42,,Connecticut Polar Bears 14U,Shots,1
26,453,465,12,52.53,13,,Chicago Mission 14U,OZ play,1
27,453,465,12,52.53,13,,Chicago Mission 14U,Shots,1
28,498,510,12,55.37,8.92,,Chicago Mission 14U,OZ play,1
29,498,510,12,55.37,8.92,,Chicago Mission 14U,Shots,1
30,517,529,12,51.51,6.25,,Chicago Mission 14U,OZ play,1
31,529,541,12,50.14,13.1,,Chicago Mission 14U,OZ play,1
32,529,541,12,50.14,13.1,,Chicago Mission 14U,Shots,1
33,641,653,12,51.51,6.25,,Connecticut Polar Bears 14U,OZ play,1
34,656,668,12,42.44,17.65,,Connecticut Polar Bears 14U,OZ play,1
35,656,668,12,42.44,17.65,,Connecticut Polar Bears 14U,Shots,1
36,731,743,12,36.58,6.25,,Chicago Mission 14U,OZ play,1
37,767,779,12,52.43,9.4,,Chicago Mission 14U,OZ play,1
38,767,779,12,52.43,9.4,,Chicago Mission 14U,Shots,1
