ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,9,21,12,30.48,12.96,,Wisconsin Selects 19U,OZ play,1
2,70,82,12,50.51,16.04,,Wisconsin Selects 19U,OZ play,1
3,70,82,12,50.51,16.04,,Wisconsin Selects 19U,Shots,1
4,122,134,12,49.96,8.83,,Wisconsin Selects 19U,OZ play,1
5,122,134,12,49.96,8.83,,Wisconsin Selects 19U,Shots,1
6,139,151,12,42.53,8.64,,North Shore Warhawks 19U AA,OZ play,1
7,139,151,12,42.53,8.64,,North Shore Warhawks 19U AA,Shots,1
8,152,164,12,54.45,9.97,,North Shore Warhawks 19U AA,OZ play,1
9,152,164,12,54.45,9.97,,North Shore Warhawks 19U AA,Shots,1
10,206,218,12,51.7,9.3,,Wisconsin Selects 19U,OZ play,1
11,206,218,12,51.7,9.3,,Wisconsin Selects 19U,Shots,1
12,211,223,12,55,9.87,,Wisconsin Selects 19U,OZ play,1
13,211,223,12,55,9.87,,Wisconsin Selects 19U,Shots,1
14,322,334,12,9.45,6.25,,Wisconsin Selects 19U,OZ play,1
15,334,346,12,53.63,16.51,,Wisconsin Selects 19U,OZ play,1
16,334,346,12,53.63,16.51,,Wisconsin Selects 19U,Shots,1
17,403,415,12,51.51,6.25,,Wisconsin Selects 19U,OZ play,1
18,423,435,12,50.33,21.07,,Wisconsin Selects 19U,OZ play,1
19,423,435,12,50.33,21.07,,Wisconsin Selects 19U,Shots,1
20,562,574,12,9.45,19.67,,Wisconsin Selects 19U,OZ play,1
21,562,574,12,54.54,17.46,,Wisconsin Selects 19U,OZ play,1
22,570,582,12,54.54,17.46,,Wisconsin Selects 19U,OZ play,1
23,570,582,12,54.54,17.46,,Wisconsin Selects 19U,Shots,1
24,670,682,12,54.73,7.4,,North Shore Warhawks 19U AA,OZ play,1
25,670,682,12,54.73,7.4,,North Shore Warhawks 19U AA,Shots,1
26,673,685,12,54.08,12.15,,North Shore Warhawks 19U AA,OZ play,1
27,673,685,12,54.08,12.15,,North Shore Warhawks 19U AA,Shots,1
28,702,714,12,51.06,10.35,,Wisconsin Selects 19U,OZ play,1
29,702,714,12,51.06,10.35,,Wisconsin Selects 19U,Shots,1
30,745,757,12,47.67,10.35,,Wisconsin Selects 19U,OZ play,1
31,745,757,12,47.67,10.35,,Wisconsin Selects 19U,Shots,1
32,746,758,12,55.28,15,,Wisconsin Selects 19U,Goals,1
33,746,758,12,55.28,15,,Wisconsin Selects 19U,OZ play,1
34,746,758,12,55.28,15,,Wisconsin Selects 19U,Shots,1
35,783,795,12,30.48,12.96,,North Shore Warhawks 19U AA,OZ play,1
36,795,807,12,51.7,7.12,,North Shore Warhawks 19U AA,OZ play,1
37,795,807,12,51.7,7.12,,North Shore Warhawks 19U AA,Shots,1
38,969,981,12,9.45,19.67,,Wisconsin Selects 19U,OZ play,1
39,981,993,12,54.18,11.58,,Wisconsin Selects 19U,OZ play,1
40,981,993,12,54.18,11.58,,Wisconsin Selects 19U,Shots,1
