ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,-2,10,12,30.48,12.96,,Team South Dakota U14,OZ play,1
2,8,20,12,55.64,11.67,,Team South Dakota U14,OZ play,1
3,8,20,12,55.64,11.67,,Team South Dakota U14,Shots,1
4,42,54,12,48.95,11.48,,Team South Dakota U14,OZ play,1
5,42,54,12,48.95,11.48,,Team South Dakota U14,Shots,1
6,69,81,12,42.08,20.41,,Team South Dakota U14,OZ play,1
7,69,81,12,42.08,20.41,,Team South Dakota U14,Shots,1
8,89,101,12,51.51,19.67,,MN Lakers 14U AA,OZ play,1
9,159,171,12,53.63,7.78,,MN Lakers 14U AA,Goals,1
10,159,171,12,53.63,7.78,,MN Lakers 14U AA,OZ play,1
11,159,171,12,53.63,7.78,,MN Lakers 14U AA,Shots,1
12,185,197,12,30.48,12.96,,MN Lakers 14U AA,OZ play,1
13,202,214,12,20.44,20.41,,MN Lakers 14U AA,OZ play,1
14,261,273,12,9.45,19.67,,MN Lakers 14U AA,OZ play,1
15,261,273,12,48.68,21.35,,MN Lakers 14U AA,OZ play,1
16,294,306,12,48.68,21.35,,MN Lakers 14U AA,OZ play,1
17,294,306,12,48.68,21.35,,MN Lakers 14U AA,Shots,1
18,346,358,12,47.12,20.78,,Team South Dakota U14,OZ play,1
19,346,358,12,47.12,20.78,,Team South Dakota U14,Shots,1
20,379,391,12,39.33,23.82,,Team South Dakota U14,Goals,1
21,379,391,12,39.33,23.82,,Team South Dakota U14,OZ play,1
22,379,391,12,39.33,23.82,,Team South Dakota U14,Shots,1
23,407,419,12,30.48,12.96,,MN Lakers 14U AA,OZ play,1
24,429,441,12,53.35,9.78,,MN Lakers 14U AA,OZ play,1
25,429,441,12,53.35,9.78,,MN Lakers 14U AA,Shots,1
26,502,514,12,9.45,19.67,,MN Lakers 14U AA,OZ play,1
27,544,556,12,40.06,3.8,,MN Lakers 14U AA,OZ play,1
28,544,556,12,40.06,3.8,,MN Lakers 14U AA,Shots,1
29,563,575,12,9.45,19.67,,MN Lakers 14U AA,OZ play,1
30,566,578,12,51.24,10.44,,MN Lakers 14U AA,OZ play,1
31,566,578,12,51.24,10.44,,MN Lakers 14U AA,Shots,1
32,650,662,12,51.51,19.67,,Team South Dakota U14,OZ play,1
33,659,671,12,54.91,13.57,,Team South Dakota U14,OZ play,1
34,659,671,12,54.91,13.57,,Team South Dakota U14,Shots,1
35,662,674,12,53.71,11.27,,Team South Dakota U14,OZ play,1
36,662,674,12,53.71,11.27,,Team South Dakota U14,Shots,1
37,665,677,12,55.37,13.48,,Team South Dakota U14,Goals,1
38,665,677,12,55.37,13.48,,Team South Dakota U14,OZ play,1
39,665,677,12,55.37,13.48,,Team South Dakota U14,Shots,1
40,690,702,12,30.48,12.96,,MN Lakers 14U AA,OZ play,1
41,726,738,12,48.86,23.82,,MN Lakers 14U AA,OZ play,1
42,726,738,12,48.86,23.82,,MN Lakers 14U AA,Shots,1
43,750,762,12,9.45,6.25,,Team South Dakota U14,OZ play,1
44,750,762,12,53.17,23.06,,Team South Dakota U14,OZ play,1
45,780,792,12,53.17,23.06,,Team South Dakota U14,OZ play,1
46,780,792,12,53.17,23.06,,Team South Dakota U14,Shots,1
47,821,833,12,55,20.12,,MN Lakers 14U AA,OZ play,1
48,821,833,12,55,20.12,,MN Lakers 14U AA,Shots,1
49,970,982,12,36.58,6.25,,MN Lakers 14U AA,OZ play,1
50,970,982,12,53.08,11.1,,MN Lakers 14U AA,OZ play,1
51,1022,1034,12,53.08,11.1,,MN Lakers 14U AA,OZ play,1
52,1022,1034,12,53.08,11.1,,MN Lakers 14U AA,Shots,1
53,1035,1047,12,41.98,18.51,,Team South Dakota U14,OZ play,1
54,1035,1047,12,41.98,18.51,,Team South Dakota U14,Shots,1
55,1069,1081,12,52.43,21.54,,MN Lakers 14U AA,OZ play,1
56,1069,1081,12,52.43,21.54,,MN Lakers 14U AA,Shots,1
57,1113,1125,12,51.51,6.25,,MN Lakers 14U AA,OZ play,1
58,1115,1127,12,40.88,1.8,,MN Lakers 14U AA,OZ play,1
59,1115,1127,12,40.88,1.8,,MN Lakers 14U AA,Shots,1
60,1155,1167,12,24.38,6.25,,Team South Dakota U14,OZ play,1
61,1155,1167,12,52.98,14.9,,Team South Dakota U14,OZ play,1
62,1200,1212,12,52.98,14.9,,Team South Dakota U14,OZ play,1
63,1200,1212,12,52.98,14.9,,Team South Dakota U14,Shots,1
64,1245,1257,12,47.94,14.62,,MN Lakers 14U AA,OZ play,1
65,1245,1257,12,47.94,14.62,,MN Lakers 14U AA,Shots,1
66,1311,1323,12,46.29,8.83,,MN Lakers 14U AA,OZ play,1
67,1311,1323,12,46.29,8.83,,MN Lakers 14U AA,Shots,1
68,1394,1406,12,47.12,1.14,,MN Lakers 14U AA,OZ play,1
69,1394,1406,12,47.12,1.14,,MN Lakers 14U AA,Shots,1
70,1456,1468,12,9.45,6.25,,Team South Dakota U14,OZ play,1
71,1489,1501,12,49.04,11.96,,Team South Dakota U14,OZ play,1
72,1489,1501,12,49.04,11.96,,Team South Dakota U14,Shots,1
73,1501,1513,12,50.78,3.99,,Team South Dakota U14,OZ play,1
74,1501,1513,12,50.78,3.99,,Team South Dakota U14,Shots,1
75,1517,1529,12,48.58,8.73,,MN Lakers 14U AA,OZ play,1
76,1517,1529,12,48.58,8.73,,MN Lakers 14U AA,Shots,1
77,1526,1538,12,39.69,1.99,,MN Lakers 14U AA,Goals,1
78,1526,1538,12,39.69,1.99,,MN Lakers 14U AA,OZ play,1
79,1526,1538,12,39.69,1.99,,MN Lakers 14U AA,Shots,1
80,1554,1566,12,30.48,12.96,,Team South Dakota U14,OZ play,1
81,1575,1587,12,55.09,13.57,,Team South Dakota U14,OZ play,1
82,1575,1587,12,55.09,13.57,,Team South Dakota U14,Shots,1
83,1678,1690,12,48.31,12.34,,Team South Dakota U14,OZ play,1
84,1678,1690,12,48.31,12.34,,Team South Dakota U14,Shots,1
85,1703,1715,12,9.45,6.25,,Team South Dakota U14,OZ play,1
86,1703,1715,12,53.81,16.8,,Team South Dakota U14,OZ play,1
87,1705,1717,12,53.81,16.8,,Team South Dakota U14,OZ play,1
88,1705,1717,12,53.81,16.8,,Team South Dakota U14,Shots,1
89,1753,1765,12,54.27,10.44,,MN Lakers 14U AA,OZ play,1
90,1753,1765,12,54.27,10.44,,MN Lakers 14U AA,Shots,1
91,1839,1851,12,30.48,12.96,,MN Lakers 14U AA,OZ play,2
92,1869,1881,12,40.15,22.87,,MN Lakers 14U AA,OZ play,2
93,1869,1881,12,40.15,22.87,,MN Lakers 14U AA,Shots,2
94,1916,1928,12,53.26,18.22,,MN Lakers 14U AA,OZ play,2
95,1916,1928,12,53.26,18.22,,MN Lakers 14U AA,Shots,2
96,1955,1967,12,55.73,11.39,,MN Lakers 14U AA,OZ play,2
97,1955,1967,12,55.73,11.39,,MN Lakers 14U AA,Shots,2
98,2030,2042,12,51.51,6.25,,MN Lakers 14U AA,OZ play,2
99,2156,2168,12,54.27,15.85,,MN Lakers 14U AA,OZ play,2
100,2156,2168,12,54.27,15.85,,MN Lakers 14U AA,Shots,2
101,2218,2230,12,51.51,6.25,,Team South Dakota U14,OZ play,2
102,2221,2233,12,55.28,11.1,,Team South Dakota U14,OZ play,2
103,2221,2233,12,55.28,11.1,,Team South Dakota U14,Shots,2
104,2224,2236,12,54.18,9.49,,Team South Dakota U14,OZ play,2
105,2224,2236,12,54.18,9.49,,Team South Dakota U14,Shots,2
106,2245,2257,12,51.52,16.89,,MN Lakers 14U AA,OZ play,2
107,2245,2257,12,51.52,16.89,,MN Lakers 14U AA,Shots,2
108,2259,2271,12,49.04,24.2,,MN Lakers 14U AA,OZ play,2
109,2259,2271,12,49.04,24.2,,MN Lakers 14U AA,Shots,2
110,2308,2320,12,24.38,19.67,,Team South Dakota U14,OZ play,2
111,2321,2333,12,44.64,3.51,,Team South Dakota U14,OZ play,2
112,2321,2333,12,44.64,3.51,,Team South Dakota U14,Shots,2
113,2326,2338,12,47.03,20.88,,Team South Dakota U14,OZ play,2
114,2326,2338,12,47.03,20.88,,Team South Dakota U14,Shots,2
115,2364,2376,12,48.03,1.99,,MN Lakers 14U AA,OZ play,2
