ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,24,36,12,51.51,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
2,75,87,12,50.51,9.87,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
3,75,87,12,50.51,9.87,,Pittsburgh Penguins Elite 14U Girls,Shots,1
4,96,108,12,51.51,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
5,96,108,12,53.08,8.83,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
6,97,109,12,53.08,8.83,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
7,97,109,12,53.08,8.83,,Pittsburgh Penguins Elite 14U Girls,Shots,1
8,117,129,12,2,15,,Toronto Leaside Wildcats U15 AA,OZ play,1
9,135,147,12,40.15,24.87,,Toronto Leaside Wildcats U15 AA,OZ play,1
10,135,147,12,40.15,24.87,,Toronto Leaside Wildcats U15 AA,Shots,1
11,148,160,12,42.53,5.41,,Toronto Leaside Wildcats U15 AA,OZ play,1
12,148,160,12,42.53,5.41,,Toronto Leaside Wildcats U15 AA,Shots,1
13,157,169,12,45.74,13.19,,Toronto Leaside Wildcats U15 AA,OZ play,1
14,157,169,12,45.74,13.19,,Toronto Leaside Wildcats U15 AA,Shots,1
15,221,233,12,41.25,24.87,,Toronto Leaside Wildcats U15 AA,OZ play,1
16,221,233,12,41.25,24.87,,Toronto Leaside Wildcats U15 AA,Shots,1
17,227,239,12,51.33,9.49,,Toronto Leaside Wildcats U15 AA,OZ play,1
18,227,239,12,51.33,9.49,,Toronto Leaside Wildcats U15 AA,Shots,1
19,269,281,12,49.5,14.43,,Toronto Leaside Wildcats U15 AA,OZ play,1
20,269,281,12,49.5,14.43,,Toronto Leaside Wildcats U15 AA,Shots,1
21,341,353,12,55.37,23.73,,Toronto Leaside Wildcats U15 AA,OZ play,1
22,341,353,12,55.37,23.73,,Toronto Leaside Wildcats U15 AA,Shots,1
23,362,374,12,43.73,7.5,,Toronto Leaside Wildcats U15 AA,OZ play,1
24,362,374,12,43.73,7.5,,Toronto Leaside Wildcats U15 AA,Shots,1
25,389,401,12,31.17,14.71,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
26,421,433,12,51.51,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
27,423,435,12,49.96,10.72,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
28,423,435,12,49.96,10.72,,Pittsburgh Penguins Elite 14U Girls,Shots,1
29,524,536,12,36.58,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
30,524,536,12,43.91,15.85,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
31,570,582,12,43.91,15.85,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
32,570,582,12,43.91,15.85,,Pittsburgh Penguins Elite 14U Girls,Shots,1
33,581,593,12,49.68,17.37,,Toronto Leaside Wildcats U15 AA,OZ play,1
34,581,593,12,49.68,17.37,,Toronto Leaside Wildcats U15 AA,Shots,1
35,679,691,12,36.58,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
36,679,691,12,43.82,1.8,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
37,690,702,12,43.82,1.8,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
38,690,702,12,43.82,1.8,,Pittsburgh Penguins Elite 14U Girls,Shots,1
39,700,712,12,48.03,16.04,,Toronto Leaside Wildcats U15 AA,OZ play,1
40,700,712,12,48.03,16.04,,Toronto Leaside Wildcats U15 AA,Shots,1
41,760,772,12,9.45,19.67,,Toronto Leaside Wildcats U15 AA,OZ play,1
42,772,784,12,57.02,17.65,,Toronto Leaside Wildcats U15 AA,Goals,1
43,772,784,12,57.02,17.65,,Toronto Leaside Wildcats U15 AA,OZ play,1
44,772,784,12,57.02,17.65,,Toronto Leaside Wildcats U15 AA,Shots,1
45,807,819,12,30.48,12.96,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
46,807,819,12,40.7,4.27,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
47,926,938,12,40.7,4.27,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
48,926,938,12,40.7,4.27,,Pittsburgh Penguins Elite 14U Girls,Shots,1
