ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,-4,8,12,30.48,12.96,,Chicago Mission 14U,OZ play,1
2,28,40,12,55.18,6.07,,Chicago Mission 14U,OZ play,1
3,28,40,12,55.18,6.07,,Chicago Mission 14U,Shots,1
4,82,94,12,54.82,14.52,,Chicago Mission 14U,OZ play,1
5,82,94,12,54.82,14.52,,Chicago Mission 14U,Shots,1
6,118,130,12,24.38,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
7,125,137,12,42.35,11.67,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
8,125,137,12,42.35,11.67,,Pittsburgh Penguins Elite 14U Girls,Shots,1
9,145,157,12,51.51,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
10,148,160,12,40.24,5.98,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
11,148,160,12,40.24,5.98,,Pittsburgh Penguins Elite 14U Girls,Shots,1
12,167,179,12,9.45,19.67,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
13,186,198,12,43.63,2.18,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
14,186,198,12,43.63,2.18,,Pittsburgh Penguins Elite 14U Girls,Shots,1
15,188,200,12,52.07,18.13,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
16,188,200,12,52.07,18.13,,Pittsburgh Penguins Elite 14U Girls,Shots,1
17,250,262,12,51.06,17.84,,Chicago Mission 14U,OZ play,1
18,250,262,12,51.06,17.84,,Chicago Mission 14U,Shots,1
19,255,267,12,41.07,16.7,,Chicago Mission 14U,OZ play,1
20,255,267,12,41.07,16.7,,Chicago Mission 14U,Shots,1
21,262,274,12,48.86,14.81,,Chicago Mission 14U,OZ play,1
22,262,274,12,48.86,14.81,,Chicago Mission 14U,Shots,1
23,295,307,12,53.08,24.3,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
24,295,307,12,53.08,24.3,,Pittsburgh Penguins Elite 14U Girls,Shots,1
25,340,352,12,50.69,3.13,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
26,340,352,12,50.69,3.13,,Pittsburgh Penguins Elite 14U Girls,Shots,1
27,360,372,12,51.51,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
28,366,378,12,55.83,9.49,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
29,366,378,12,55.83,9.49,,Pittsburgh Penguins Elite 14U Girls,Shots,1
30,490,502,12,9.45,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
31,497,509,12,56.65,4.08,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
32,497,509,12,56.65,4.08,,Pittsburgh Penguins Elite 14U Girls,Shots,1
33,512,524,12,51.51,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
34,512,524,12,54.91,9.87,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
35,525,537,12,54.91,9.87,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
36,525,537,12,54.91,9.87,,Pittsburgh Penguins Elite 14U Girls,Shots,1
37,551,563,12,41.98,9.87,,Chicago Mission 14U,OZ play,1
38,551,563,12,41.98,9.87,,Chicago Mission 14U,Shots,1
39,582,594,12,9.45,19.67,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
40,623,635,12,49.78,21.54,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
41,623,635,12,49.78,21.54,,Pittsburgh Penguins Elite 14U Girls,Shots,1
42,650,662,12,9.45,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
43,653,665,12,49.78,17.37,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
44,653,665,12,49.78,17.37,,Pittsburgh Penguins Elite 14U Girls,Shots,1
45,665,677,12,9.45,6.25,,Chicago Mission 14U,OZ play,1
46,693,705,12,47.76,22.21,,Chicago Mission 14U,OZ play,1
47,693,705,12,47.76,22.21,,Chicago Mission 14U,Shots,1
48,719,731,12,50.05,13.29,,Chicago Mission 14U,OZ play,1
49,719,731,12,50.05,13.29,,Chicago Mission 14U,Shots,1
50,720,732,12,54.73,15.19,,Chicago Mission 14U,OZ play,1
51,720,732,12,54.73,15.19,,Chicago Mission 14U,Shots,1
52,748,760,12,46.66,25.34,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
53,748,760,12,46.66,25.34,,Pittsburgh Penguins Elite 14U Girls,Shots,1
54,770,782,12,9.45,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
55,794,806,12,2,15,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
56,805,817,12,40.88,18.03,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
57,805,817,12,40.88,18.03,,Pittsburgh Penguins Elite 14U Girls,Shots,1
58,969,981,12,51.51,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
59,971,983,12,41.98,6.93,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
60,971,983,12,41.98,6.93,,Pittsburgh Penguins Elite 14U Girls,Shots,1
61,983,995,12,51.51,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
62,986,998,12,42.53,9.68,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
63,986,998,12,42.53,9.68,,Pittsburgh Penguins Elite 14U Girls,Shots,1
64,998,1010,12,53.72,8.07,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
65,998,1010,12,53.72,8.07,,Pittsburgh Penguins Elite 14U Girls,Shots,1
66,1057,1069,12,51.51,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
67,1064,1076,12,45.1,7.59,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
68,1064,1076,12,45.1,7.59,,Pittsburgh Penguins Elite 14U Girls,Shots,1
69,1109,1121,12,36.58,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
70,1121,1133,12,49.41,3.61,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
71,1121,1133,12,49.41,3.61,,Pittsburgh Penguins Elite 14U Girls,Shots,1
72,1137,1149,12,51.51,6.25,,Chicago Mission 14U,OZ play,1
73,1165,1177,12,49.5,7.69,,Chicago Mission 14U,OZ play,1
74,1165,1177,12,49.5,7.69,,Chicago Mission 14U,Shots,1
75,1219,1231,12,51.51,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
76,1239,1251,12,34.28,23.35,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
77,1267,1279,12,51.51,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
78,1295,1307,12,51.06,10.16,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
79,1295,1307,12,51.06,10.16,,Pittsburgh Penguins Elite 14U Girls,Shots,1
80,1300,1312,12,57.2,9.02,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
81,1300,1312,12,57.2,9.02,,Pittsburgh Penguins Elite 14U Girls,Shots,1
82,1311,1323,12,30.48,12.96,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
83,1311,1323,12,52.43,5.95,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
84,1332,1344,12,52.43,5.95,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
85,1332,1344,12,52.43,5.95,,Pittsburgh Penguins Elite 14U Girls,Shots,2
86,1383,1395,12,54.36,22.85,,Chicago Mission 14U,OZ play,2
87,1383,1395,12,54.36,22.85,,Chicago Mission 14U,Shots,2
88,1387,1399,12,53.92,14.53,,Chicago Mission 14U,OZ play,2
89,1387,1399,12,53.92,14.53,,Chicago Mission 14U,Shots,2
90,1403,1415,12,2,15,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
91,1432,1444,12,44.51,11.99,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
92,1432,1444,12,44.51,11.99,,Pittsburgh Penguins Elite 14U Girls,Shots,2
93,1494,1506,12,36.58,19.67,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
94,1532,1544,12,50.67,6.13,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
95,1532,1544,12,50.67,6.13,,Pittsburgh Penguins Elite 14U Girls,Shots,2
96,1560,1572,12,9.45,19.67,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
97,1587,1599,12,48.64,20.22,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
98,1587,1599,12,48.64,20.22,,Pittsburgh Penguins Elite 14U Girls,Shots,2
99,1604,1616,12,54.71,12.96,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
100,1604,1616,12,54.71,12.96,,Pittsburgh Penguins Elite 14U Girls,Shots,2
101,1610,1622,12,49.44,24.16,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
