ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,57,69,12,9.45,19.67,,Coeur d'Alene Lady Thunder 19U AA,OZ play,1
2,89,101,12,52.16,12.81,,Coeur d'Alene Lady Thunder 19U AA,OZ play,1
3,89,101,12,52.16,12.81,,Coeur d'Alene Lady Thunder 19U AA,Shots,1
4,115,127,12,55.83,7.02,,Coeur d'Alene Lady Thunder 19U AA,OZ play,1
5,115,127,12,55.83,7.02,,Coeur d'Alene Lady Thunder 19U AA,Shots,1
6,119,131,12,50.6,13.95,,Coeur d'Alene Lady Thunder 19U AA,OZ play,1
7,119,131,12,50.6,13.95,,Coeur d'Alene Lady Thunder 19U AA,Shots,1
8,123,135,12,52.89,13.38,,Coeur d'Alene Lady Thunder 19U AA,OZ play,1
9,123,135,12,52.89,13.38,,Coeur d'Alene Lady Thunder 19U AA,Shots,1
10,146,158,12,51.51,6.25,,North Shore Warhawks 19U AA,OZ play,1
11,196,208,12,41.98,21.92,,North Shore Warhawks 19U AA,OZ play,1
12,196,208,12,41.98,21.92,,North Shore Warhawks 19U AA,Shots,1
13,215,227,12,9.45,6.25,,Coeur d'Alene Lady Thunder 19U AA,OZ play,1
14,299,311,12,54.08,12.15,,Coeur d'Alene Lady Thunder 19U AA,OZ play,1
15,299,311,12,54.08,12.15,,Coeur d'Alene Lady Thunder 19U AA,Shots,1
16,321,333,12,7.7,24.96,,Coeur d'Alene Lady Thunder 19U AA,OZ play,1
17,362,374,12,39.69,23.92,,Coeur d'Alene Lady Thunder 19U AA,OZ play,1
18,362,374,12,39.69,23.92,,Coeur d'Alene Lady Thunder 19U AA,Shots,1
19,365,377,12,48.03,5.6,,Coeur d'Alene Lady Thunder 19U AA,OZ play,1
20,365,377,12,48.03,5.6,,Coeur d'Alene Lady Thunder 19U AA,Shots,1
21,367,379,12,55.83,12.81,,Coeur d'Alene Lady Thunder 19U AA,Goals,1
22,367,379,12,55.83,12.81,,Coeur d'Alene Lady Thunder 19U AA,OZ play,1
23,367,379,12,55.83,12.81,,Coeur d'Alene Lady Thunder 19U AA,Shots,1
24,466,478,12,9.45,19.67,,North Shore Warhawks 19U AA,OZ play,1
25,481,493,12,49.96,4.18,,North Shore Warhawks 19U AA,OZ play,1
26,481,493,12,49.96,4.18,,North Shore Warhawks 19U AA,Shots,1
27,485,497,12,47.39,10.63,,North Shore Warhawks 19U AA,OZ play,1
28,485,497,12,47.39,10.63,,North Shore Warhawks 19U AA,Shots,1
29,490,502,12,44.09,8.26,,North Shore Warhawks 19U AA,OZ play,1
30,490,502,12,44.09,8.26,,North Shore Warhawks 19U AA,Shots,1
31,524,536,12,16.13,1.99,,Coeur d'Alene Lady Thunder 19U AA,OZ play,1
32,556,568,12,51.51,19.67,,Coeur d'Alene Lady Thunder 19U AA,OZ play,1
33,575,587,12,55.73,11.1,,Coeur d'Alene Lady Thunder 19U AA,OZ play,1
34,575,587,12,55.73,11.1,,Coeur d'Alene Lady Thunder 19U AA,Shots,1
35,576,588,12,53.99,10.44,,Coeur d'Alene Lady Thunder 19U AA,OZ play,1
