ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,8,20,12,30.48,12.96,,Boston Hockey Academy 19U,OZ play,1
2,36,48,12,48.13,8.45,,Boston Hockey Academy 19U,OZ play,1
3,36,48,12,48.13,8.45,,Boston Hockey Academy 19U,Shots,1
4,38,50,12,54.08,8.54,,Boston Hockey Academy 19U,OZ play,1
5,38,50,12,54.08,8.54,,Boston Hockey Academy 19U,Shots,1
6,97,109,12,36.58,19.67,,Boston Hockey Academy 19U,OZ play,1
7,109,121,12,5.23,5.22,,Boston Hockey Academy 19U,OZ play,1
8,140,152,12,9.45,19.67,,Boston Hockey Academy 19U,OZ play,1
9,224,236,12,47.12,7.69,,Boston Hockey Academy 19U,OZ play,1
10,224,236,12,47.12,7.69,,Boston Hockey Academy 19U,Shots,1
11,228,240,12,55.37,8.73,,Boston Hockey Academy 19U,OZ play,1
12,228,240,12,55.37,8.73,,Boston Hockey Academy 19U,Shots,1
13,231,243,12,45.19,15.75,,Boston Hockey Academy 19U,OZ play,1
14,231,243,12,45.19,15.75,,Boston Hockey Academy 19U,Shots,1
15,388,400,12,51.51,6.25,,OHA Mavericks Varsity U22 AA,OZ play,1
16,429,441,12,42.99,9.21,,OHA Mavericks Varsity U22 AA,OZ play,1
17,429,441,12,42.99,9.21,,OHA Mavericks Varsity U22 AA,Shots,1
18,454,466,12,51.51,6.25,,OHA Mavericks Varsity U22 AA,OZ play,1
19,494,506,12,48.58,20.5,,OHA Mavericks Varsity U22 AA,OZ play,1
20,494,506,12,48.58,20.5,,OHA Mavericks Varsity U22 AA,Shots,1
21,518,530,12,40.61,15.66,,OHA Mavericks Varsity U22 AA,OZ play,1
22,518,530,12,40.61,15.66,,OHA Mavericks Varsity U22 AA,Shots,1
23,521,533,12,48.03,2.18,,OHA Mavericks Varsity U22 AA,OZ play,1
24,521,533,12,48.03,2.18,,OHA Mavericks Varsity U22 AA,Shots,1
25,547,559,12,41.98,1.52,,OHA Mavericks Varsity U22 AA,OZ play,1
26,547,559,12,41.98,1.52,,OHA Mavericks Varsity U22 AA,Shots,1
27,584,596,12,47.58,18.79,,OHA Mavericks Varsity U22 AA,OZ play,1
28,584,596,12,47.58,18.79,,OHA Mavericks Varsity U22 AA,Shots,1
29,611,623,12,9.45,6.25,,Boston Hockey Academy 19U,OZ play,1
30,661,673,12,55.92,15.38,,Boston Hockey Academy 19U,OZ play,1
31,661,673,12,55.92,15.38,,Boston Hockey Academy 19U,Shots,1
32,694,706,12,9.45,6.25,,OHA Mavericks Varsity U22 AA,OZ play,1
33,731,743,12,48.4,12.72,,OHA Mavericks Varsity U22 AA,OZ play,1
34,731,743,12,48.4,12.72,,OHA Mavericks Varsity U22 AA,Shots,1
35,744,756,12,55.09,13.29,,OHA Mavericks Varsity U22 AA,OZ play,1
36,744,756,12,55.09,13.29,,OHA Mavericks Varsity U22 AA,Shots,1
