ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,,12,12,30.48,12.96,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
2,18,30,12,50.33,13.29,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
3,18,30,12,50.33,13.29,,Pittsburgh Penguins Elite 16U Girls,Shots,1
4,38,50,12,9.45,6.25,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
5,172,184,12,41.8,3.8,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
6,172,184,12,41.8,3.8,,Pittsburgh Penguins Elite 16U Girls,Shots,1
7,192,204,12,51.51,6.25,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
8,353,365,12,54.27,11.67,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
9,353,365,12,54.27,11.67,,Pittsburgh Penguins Elite 16U Girls,Shots,1
10,455,467,12,52.53,10.63,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
11,455,467,12,52.53,10.63,,Pittsburgh Penguins Elite 16U Girls,Shots,1
12,532,544,12,54.08,14.33,,Durham West Lightning U18 AA,Goals,1
13,532,544,12,54.08,14.33,,Durham West Lightning U18 AA,OZ play,1
14,532,544,12,54.08,14.33,,Durham West Lightning U18 AA,Shots,1
15,625,637,12,51.51,6.25,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
16,650,662,12,54.45,12.15,,Pittsburgh Penguins Elite 16U Girls,Goals,1
17,650,662,12,54.45,12.15,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
18,650,662,12,54.45,12.15,,Pittsburgh Penguins Elite 16U Girls,Shots,1
19,731,743,12,9.45,6.25,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
20,762,774,12,19.25,24.77,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
21,791,803,12,51.51,6.25,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
22,796,808,12,41.8,12.43,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
23,796,808,12,41.8,12.43,,Pittsburgh Penguins Elite 16U Girls,Shots,1
24,916,928,12,9.45,6.25,,Durham West Lightning U18 AA,OZ play,1
25,929,941,12,52.25,13.76,,Durham West Lightning U18 AA,OZ play,1
26,929,941,12,52.25,13.76,,Durham West Lightning U18 AA,Shots,1
27,949,961,12,9.45,19.67,,Durham West Lightning U18 AA,OZ play,1
28,1023,1035,12,55.28,13.1,,Durham West Lightning U18 AA,OZ play,1
29,1023,1035,12,55.28,13.1,,Durham West Lightning U18 AA,Shots,1
30,1048,1060,12,51.51,6.25,,Durham West Lightning U18 AA,OZ play,1
31,1068,1080,12,56.47,15.28,,Durham West Lightning U18 AA,OZ play,1
32,1068,1080,12,56.47,15.28,,Durham West Lightning U18 AA,Shots,1
33,1207,1219,12,51.51,6.25,,Durham West Lightning U18 AA,OZ play,2
34,1209,1221,12,40.98,3.04,,Durham West Lightning U18 AA,Goals,2
35,1209,1221,12,40.98,3.04,,Durham West Lightning U18 AA,OZ play,2
36,1209,1221,12,40.98,3.04,,Durham West Lightning U18 AA,Shots,2
37,1242,1254,12,30.48,12.96,,Pittsburgh Penguins Elite 16U Girls,OZ play,2
38,1255,1267,12,51.24,15.94,,Pittsburgh Penguins Elite 16U Girls,Goals,2
