ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,184,196,12,9.45,19.67,,North Shore Warhawks 19U AA,OZ play,1
2,184,196,12,40.7,22.68,,North Shore Warhawks 19U AA,OZ play,1
3,204,216,12,40.7,22.68,,North Shore Warhawks 19U AA,OZ play,1
4,204,216,12,40.7,22.68,,North Shore Warhawks 19U AA,Shots,1
5,311,323,12,51.33,7.02,,Buffalo Regals 19U,OZ play,1
6,311,323,12,51.33,7.02,,Buffalo Regals 19U,Shots,1
7,355,367,12,56.1,14.24,,Buffalo Regals 19U,OZ play,1
8,355,367,12,56.1,14.24,,Buffalo Regals 19U,Shots,1
9,375,387,12,49.68,17.56,,Buffalo Regals 19U,OZ play,1
10,375,387,12,49.68,17.56,,Buffalo Regals 19U,Shots,1
11,377,389,12,55.64,10.91,,Buffalo Regals 19U,OZ play,1
12,377,389,12,55.64,10.91,,Buffalo Regals 19U,Shots,1
13,416,428,12,9.45,19.67,,North Shore Warhawks 19U AA,OZ play,1
14,463,475,12,51.15,20.97,,North Shore Warhawks 19U AA,OZ play,1
15,463,475,12,51.15,20.97,,North Shore Warhawks 19U AA,Shots,1
16,531,543,12,9.45,19.67,,Buffalo Regals 19U,OZ play,1
17,548,560,12,45.83,11.67,,Buffalo Regals 19U,OZ play,1
18,548,560,12,45.83,11.67,,Buffalo Regals 19U,Shots,1
19,574,586,12,9.45,19.67,,Buffalo Regals 19U,OZ play,1
20,634,646,12,58.3,16.42,,Buffalo Regals 19U,OZ play,1
21,634,646,12,58.3,16.42,,Buffalo Regals 19U,Shots,1
22,713,725,12,24.38,6.25,,Buffalo Regals 19U,OZ play,1
23,736,748,12,54.45,13,,Buffalo Regals 19U,OZ play,1
24,736,748,12,54.45,13,,Buffalo Regals 19U,Shots,1
25,748,760,12,52.43,7.69,,Buffalo Regals 19U,OZ play,1
26,748,760,12,52.43,7.69,,Buffalo Regals 19U,Shots,1
27,772,784,12,9.45,19.67,,North Shore Warhawks 19U AA,OZ play,1
28,783,795,12,54.82,13.86,,North Shore Warhawks 19U AA,OZ play,1
29,783,795,12,54.82,13.86,,North Shore Warhawks 19U AA,Shots,1
30,785,797,12,58.21,20.41,,North Shore Warhawks 19U AA,OZ play,1
31,785,797,12,58.21,20.41,,North Shore Warhawks 19U AA,Shots,1
32,845,857,12,26.03,1.33,,Buffalo Regals 19U,OZ play,1
33,878,890,12,9.45,6.25,,Buffalo Regals 19U,OZ play,1
34,902,914,12,56.01,16.89,,Buffalo Regals 19U,OZ play,1
35,902,914,12,56.01,16.89,,Buffalo Regals 19U,Shots,1
36,967,979,12,50.05,4.18,,Buffalo Regals 19U,OZ play,1
37,967,979,12,50.05,4.18,,Buffalo Regals 19U,Shots,1
38,975,987,12,54.91,9.97,,Buffalo Regals 19U,OZ play,1
39,975,987,12,54.91,9.97,,Buffalo Regals 19U,Shots,1
40,1004,1016,12,51.51,6.25,,Buffalo Regals 19U,OZ play,1
41,1007,1019,12,38.78,2.47,,Buffalo Regals 19U,OZ play,1
42,1007,1019,12,38.78,2.47,,Buffalo Regals 19U,Shots,1
43,1022,1034,12,9.45,19.67,,Buffalo Regals 19U,OZ play,1
44,1028,1040,12,57.11,9.59,,Buffalo Regals 19U,OZ play,1
45,1028,1040,12,57.11,9.59,,Buffalo Regals 19U,Shots,1
46,1046,1058,12,9.45,19.67,,Buffalo Regals 19U,OZ play,1
47,1051,1063,12,40.88,16.51,,Buffalo Regals 19U,OZ play,1
48,1051,1063,12,40.88,16.51,,Buffalo Regals 19U,Shots,1
49,1136,1148,12,51.24,5.6,,Buffalo Regals 19U,OZ play,1
50,1136,1148,12,51.24,5.6,,Buffalo Regals 19U,Shots,1
51,1143,1155,12,50.23,4.08,,Buffalo Regals 19U,OZ play,1
52,1143,1155,12,50.23,4.08,,Buffalo Regals 19U,Shots,1
53,1200,1212,12,30.48,12.96,,Buffalo Regals 19U,OZ play,2
54,1236,1248,12,40.52,1.99,,Buffalo Regals 19U,OZ play,2
55,1236,1248,12,40.52,1.99,,Buffalo Regals 19U,Shots,2
56,1283,1295,12,52.98,13.48,,Buffalo Regals 19U,OZ play,2
57,1283,1295,12,52.98,13.48,,Buffalo Regals 19U,Shots,2
58,1408,1420,12,9.45,19.67,,Buffalo Regals 19U,OZ play,2
59,1478,1490,12,54.27,13.67,,Buffalo Regals 19U,OZ play,2
60,1478,1490,12,54.27,13.67,,Buffalo Regals 19U,Shots,2
61,1519,1531,12,9.45,19.67,,Buffalo Regals 19U,OZ play,2
62,1519,1531,12,53.81,15.47,,Buffalo Regals 19U,OZ play,2
63,1557,1569,12,53.81,15.47,,Buffalo Regals 19U,OZ play,2
64,1557,1569,12,53.81,15.47,,Buffalo Regals 19U,Shots,2
65,1614,1626,12,45.65,8.26,,North Shore Warhawks 19U AA,OZ play,2
66,1614,1626,12,45.65,8.26,,North Shore Warhawks 19U AA,Shots,2
67,1634,1646,12,51.51,6.25,,North Shore Warhawks 19U AA,OZ play,2
68,1637,1649,12,41.89,4.27,,North Shore Warhawks 19U AA,OZ play,2
69,1637,1649,12,41.89,4.27,,North Shore Warhawks 19U AA,Shots,2
70,1653,1665,12,50.14,13.57,,North Shore Warhawks 19U AA,OZ play,2
71,1653,1665,12,50.14,13.57,,North Shore Warhawks 19U AA,Shots,2
72,1662,1674,12,54.18,11.77,,North Shore Warhawks 19U AA,Goals,2
73,1662,1674,12,54.18,11.77,,North Shore Warhawks 19U AA,OZ play,2
74,1662,1674,12,54.18,11.77,,North Shore Warhawks 19U AA,Shots,2
75,1694,1706,12,30.48,12.96,,Buffalo Regals 19U,OZ play,2
76,1694,1706,12,54.18,11.39,,Buffalo Regals 19U,OZ play,2
77,1701,1713,12,54.18,11.39,,Buffalo Regals 19U,OZ play,2
78,1701,1713,12,54.18,11.39,,Buffalo Regals 19U,Shots,2
79,1800,1812,12,41.43,9.97,,North Shore Warhawks 19U AA,OZ play,2
80,1800,1812,12,41.43,9.97,,North Shore Warhawks 19U AA,Shots,2
81,1851,1863,12,9.45,6.25,,Buffalo Regals 19U,OZ play,2
82,1901,1913,12,39.78,11.67,,Buffalo Regals 19U,OZ play,2
83,1901,1913,12,39.78,11.67,,Buffalo Regals 19U,Shots,2
84,1910,1922,12,49.68,23.44,,Buffalo Regals 19U,OZ play,2
85,1910,1922,12,49.68,23.44,,Buffalo Regals 19U,Shots,2
86,1938,1950,12,9.45,6.25,,Buffalo Regals 19U,OZ play,2
87,1941,1953,12,40.43,20.22,,Buffalo Regals 19U,OZ play,2
88,1941,1953,12,40.43,20.22,,Buffalo Regals 19U,Shots,2
89,1960,1972,12,9.45,6.25,,North Shore Warhawks 19U AA,OZ play,2
90,1960,1972,12,52.16,12.05,,North Shore Warhawks 19U AA,OZ play,2
91,1981,1993,12,52.16,12.05,,North Shore Warhawks 19U AA,OZ play,2
92,1981,1993,12,52.16,12.05,,North Shore Warhawks 19U AA,Shots,2
93,2006,2018,12,52.8,10.91,,Buffalo Regals 19U,OZ play,2
94,2006,2018,12,52.8,10.91,,Buffalo Regals 19U,Shots,2
95,2020,2032,12,44.83,12.91,,North Shore Warhawks 19U AA,OZ play,2
96,2020,2032,12,44.83,12.91,,North Shore Warhawks 19U AA,Shots,2
97,2032,2044,12,53.9,11.67,,Buffalo Regals 19U,OZ play,2
98,2032,2044,12,53.9,11.67,,Buffalo Regals 19U,Shots,2
99,2053,2065,12,40.88,5.5,,Buffalo Regals 19U,OZ play,2
100,2053,2065,12,40.88,5.5,,Buffalo Regals 19U,Shots,2
101,2116,2128,12,24.38,19.67,,Buffalo Regals 19U,OZ play,2
102,2122,2134,12,57.66,8.16,,Buffalo Regals 19U,OZ play,2
103,2122,2134,12,57.66,8.16,,Buffalo Regals 19U,Shots,2
104,2146,2158,12,53.53,12.81,,Buffalo Regals 19U,OZ play,2
105,2146,2158,12,53.53,12.81,,Buffalo Regals 19U,Shots,2
106,2147,2159,12,54.08,11.67,,Buffalo Regals 19U,OZ play,2
107,2147,2159,12,54.08,11.67,,Buffalo Regals 19U,Shots,2
108,2178,2190,12,9.45,19.67,,Buffalo Regals 19U,OZ play,2
109,2204,2216,12,39.23,24.77,,Buffalo Regals 19U,OZ play,2
110,2204,2216,12,39.23,24.77,,Buffalo Regals 19U,Shots,2
111,2230,2242,12,51.51,19.67,,Buffalo Regals 19U,OZ play,2
112,2234,2246,12,55.09,18.6,,Buffalo Regals 19U,OZ play,2
113,2234,2246,12,55.09,18.6,,Buffalo Regals 19U,Shots,2
114,2258,2270,12,48.68,15.19,,Buffalo Regals 19U,OZ play,2
115,2258,2270,12,48.68,15.19,,Buffalo Regals 19U,Shots,2
116,2266,2278,12,44.83,10.16,,Buffalo Regals 19U,OZ play,2
117,2266,2278,12,44.83,10.16,,Buffalo Regals 19U,Shots,2
118,2284,2296,12,43.91,5.6,,Buffalo Regals 19U,OZ play,2
119,2284,2296,12,43.91,5.6,,Buffalo Regals 19U,Shots,2
120,2299,2311,12,54.54,8.73,,Buffalo Regals 19U,OZ play,2
121,2299,2311,12,54.54,8.73,,Buffalo Regals 19U,Shots,2
122,2329,2341,12,9.45,19.67,,Buffalo Regals 19U,OZ play,2
123,2329,2341,12,51.43,15.57,,Buffalo Regals 19U,OZ play,2
124,2341,2353,12,51.43,15.57,,Buffalo Regals 19U,OZ play,2
125,2341,2353,12,51.43,15.57,,Buffalo Regals 19U,Shots,2
126,2366,2378,12,56.47,18.13,,North Shore Warhawks 19U AA,OZ play,2
127,2366,2378,12,56.47,18.13,,North Shore Warhawks 19U AA,Shots,2
128,2378,2390,12,53.72,13.57,,Buffalo Regals 19U,OZ play,2
129,2378,2390,12,53.72,13.57,,Buffalo Regals 19U,Shots,2
130,2386,2398,12,50.05,17.27,,Buffalo Regals 19U,OZ play,2
131,2386,2398,12,50.05,17.27,,Buffalo Regals 19U,Shots,2
132,2388,2400,12,55.92,10.63,,Buffalo Regals 19U,OZ play,2
133,2388,2400,12,55.92,10.63,,Buffalo Regals 19U,Shots,2
134,2489,2501,12,51.51,19.67,,North Shore Warhawks 19U AA,OZ play,3
135,2491,2503,12,46.38,14.24,,North Shore Warhawks 19U AA,OZ play,3
136,2491,2503,12,46.38,14.24,,North Shore Warhawks 19U AA,Shots,3
137,2550,2562,12,9.45,6.25,,North Shore Warhawks 19U AA,OZ play,3
138,2627,2639,12,48.77,15.57,,North Shore Warhawks 19U AA,OZ play,3
139,2627,2639,12,48.77,15.57,,North Shore Warhawks 19U AA,Shots,3
140,2650,2662,12,45.01,8.45,,North Shore Warhawks 19U AA,OZ play,3
141,2650,2662,12,45.01,8.45,,North Shore Warhawks 19U AA,Shots,3
142,2670,2682,12,53.9,13.29,,Buffalo Regals 19U,OZ play,3
143,2670,2682,12,53.9,13.29,,Buffalo Regals 19U,Shots,3
144,2732,2744,12,40.15,4.84,,North Shore Warhawks 19U AA,OZ play,3
145,2732,2744,12,40.15,4.84,,North Shore Warhawks 19U AA,Shots,3
146,2735,2747,12,55.28,20.6,,North Shore Warhawks 19U AA,OZ play,3
147,2735,2747,12,55.28,20.6,,North Shore Warhawks 19U AA,Shots,3
148,2794,2806,12,53.26,8.16,,Buffalo Regals 19U,OZ play,3
149,2794,2806,12,53.26,8.16,,Buffalo Regals 19U,Shots,3
150,2850,2862,12,51.51,19.67,,North Shore Warhawks 19U AA,OZ play,3
151,2927,2939,12,55.37,16.61,,North Shore Warhawks 19U AA,OZ play,3
152,2927,2939,12,55.37,16.61,,North Shore Warhawks 19U AA,Shots,3
153,2961,2973,12,48.4,21.73,,North Shore Warhawks 19U AA,OZ play,3
154,2961,2973,12,48.4,21.73,,North Shore Warhawks 19U AA,Shots,3
155,2988,3000,12,51.51,19.67,,North Shore Warhawks 19U AA,OZ play,3
156,2993,3005,12,55.09,10.06,,North Shore Warhawks 19U AA,OZ play,3
157,2993,3005,12,55.09,10.06,,North Shore Warhawks 19U AA,Shots,3
158,3013,3025,12,51.51,6.25,,North Shore Warhawks 19U AA,OZ play,3
159,3014,3026,12,50.88,8.54,,North Shore Warhawks 19U AA,OZ play,3
160,3014,3026,12,50.88,8.54,,North Shore Warhawks 19U AA,Shots,3
161,3028,3040,12,9.45,19.67,,North Shore Warhawks 19U AA,OZ play,3
162,3036,3048,12,40.33,21.45,,North Shore Warhawks 19U AA,OZ play,3
163,3036,3048,12,40.33,21.45,,North Shore Warhawks 19U AA,Shots,3
164,3039,3051,12,55.64,9.87,,North Shore Warhawks 19U AA,OZ play,3
165,3039,3051,12,55.64,9.87,,North Shore Warhawks 19U AA,Shots,3
166,3054,3066,12,43.63,13.67,,North Shore Warhawks 19U AA,OZ play,3
167,3054,3066,12,43.63,13.67,,North Shore Warhawks 19U AA,Shots,3
168,3058,3070,12,43.54,13.67,,North Shore Warhawks 19U AA,OZ play,3
169,3058,3070,12,43.54,13.67,,North Shore Warhawks 19U AA,Shots,3
170,3090,3102,12,51.51,19.67,,North Shore Warhawks 19U AA,OZ play,3
171,3095,3107,12,39.33,18.13,,North Shore Warhawks 19U AA,OZ play,3
172,3095,3107,12,39.33,18.13,,North Shore Warhawks 19U AA,Shots,3
173,3114,3126,12,45.74,17.84,,North Shore Warhawks 19U AA,OZ play,3
174,3114,3126,12,45.74,17.84,,North Shore Warhawks 19U AA,Shots,3
175,3188,3200,12,31.08,16.99,,Buffalo Regals 19U,OZ play,3
176,3231,3243,12,51.51,19.67,,Buffalo Regals 19U,OZ play,3
177,3237,3249,12,53.63,10.72,,Buffalo Regals 19U,OZ play,3
178,3237,3249,12,53.63,10.72,,Buffalo Regals 19U,Shots,3
179,3265,3277,12,9.45,19.67,,Buffalo Regals 19U,OZ play,3
180,3326,3338,12,55.92,19.55,,Buffalo Regals 19U,OZ play,3
181,3326,3338,12,55.92,19.55,,Buffalo Regals 19U,Shots,3
182,3353,3365,12,51.51,19.67,,Buffalo Regals 19U,OZ play,3
183,3359,3371,12,39.51,8.83,,Buffalo Regals 19U,OZ play,3
184,3359,3371,12,39.51,8.83,,Buffalo Regals 19U,Shots,3
185,3361,3373,12,47.39,13.29,,Buffalo Regals 19U,OZ play,3
186,3361,3373,12,47.39,13.29,,Buffalo Regals 19U,Shots,3
187,3367,3379,12,53.99,12.24,,Buffalo Regals 19U,OZ play,3
188,3367,3379,12,53.99,12.24,,Buffalo Regals 19U,Shots,3
189,3391,3403,12,51.51,6.25,,Buffalo Regals 19U,OZ play,3
190,3397,3409,12,41.71,20.03,,Buffalo Regals 19U,OZ play,3
191,3397,3409,12,41.71,20.03,,Buffalo Regals 19U,Shots,3
192,3490,3502,12,9.45,19.67,,Buffalo Regals 19U,OZ play,3
193,3523,3535,12,54.36,13.38,,Buffalo Regals 19U,OZ play,3
194,3523,3535,12,54.36,13.38,,Buffalo Regals 19U,Shots,3
195,3529,3541,12,41.98,24.11,,Buffalo Regals 19U,OZ play,3
196,3529,3541,12,41.98,24.11,,Buffalo Regals 19U,Shots,3
197,3532,3544,12,54.18,10.44,,Buffalo Regals 19U,OZ play,3
198,3532,3544,12,54.18,10.44,,Buffalo Regals 19U,Shots,3
199,3535,3547,12,54.45,12.15,,Buffalo Regals 19U,OZ play,3
200,3535,3547,12,54.45,12.15,,Buffalo Regals 19U,Shots,3
