ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,-5,7,12,30.48,12.96,,Bishop Kearney Selects 19U AAA,OZ play,1
2,34,46,12,2,15,,Bishop Kearney Selects 19U AAA,OZ play,1
3,82,94,12,6.33,16.89,,Bishop Kearney Selects 19U AAA,OZ play,1
4,129,141,12,51.51,6.25,,Bishop Kearney Selects 19U AAA,OZ play,1
5,135,147,12,50.14,6.93,,Bishop Kearney Selects 19U AAA,OZ play,1
6,135,147,12,50.14,6.93,,Bishop Kearney Selects 19U AAA,Shots,1
7,165,177,12,51.51,6.25,,Bishop Kearney Selects 19U AAA,OZ play,1
8,179,191,12,54.27,10.44,,Bishop Kearney Selects 19U AAA,OZ play,1
9,179,191,12,54.27,10.44,,Bishop Kearney Selects 19U AAA,Shots,1
10,203,215,12,9.45,19.67,,Chicago Mission 19U AAA,OZ play,1
11,332,344,12,49.32,9.4,,Chicago Mission 19U AAA,OZ play,1
12,332,344,12,49.32,9.4,,Chicago Mission 19U AAA,Shots,1
13,355,367,12,43.27,6.07,,Chicago Mission 19U AAA,OZ play,1
14,355,367,12,51.51,6.25,,Chicago Mission 19U AAA,OZ play,1
15,357,369,12,43.27,6.07,,Chicago Mission 19U AAA,OZ play,1
16,357,369,12,43.27,6.07,,Chicago Mission 19U AAA,Shots,1
17,373,385,12,46.57,11.1,,Bishop Kearney Selects 19U AAA,OZ play,1
18,373,385,12,46.57,11.1,,Bishop Kearney Selects 19U AAA,Shots,1
19,393,405,12,51.51,6.25,,Bishop Kearney Selects 19U AAA,OZ play,1
20,402,414,12,40.88,15.85,,Bishop Kearney Selects 19U AAA,OZ play,1
21,402,414,12,40.88,15.85,,Bishop Kearney Selects 19U AAA,Shots,1
22,519,531,12,41.53,17.94,,Bishop Kearney Selects 19U AAA,OZ play,1
23,519,531,12,41.53,17.94,,Bishop Kearney Selects 19U AAA,Shots,1
24,577,589,12,36.58,19.67,,Bishop Kearney Selects 19U AAA,OZ play,1
25,624,636,12,52.16,10.16,,Bishop Kearney Selects 19U AAA,OZ play,1
26,624,636,12,52.16,10.16,,Bishop Kearney Selects 19U AAA,Shots,1
27,634,646,12,49.13,15.85,,Bishop Kearney Selects 19U AAA,OZ play,1
28,634,646,12,49.13,15.85,,Bishop Kearney Selects 19U AAA,Shots,1
29,636,648,12,54.27,9.11,,Bishop Kearney Selects 19U AAA,OZ play,1
30,636,648,12,54.27,9.11,,Bishop Kearney Selects 19U AAA,Shots,1
31,701,713,12,9.45,6.25,,Chicago Mission 19U AAA,OZ play,1
32,703,715,12,60.04,20.31,,Chicago Mission 19U AAA,OZ play,1
33,738,750,12,9.45,19.67,,Chicago Mission 19U AAA,OZ play,1
34,747,759,12,39.69,20.5,,Chicago Mission 19U AAA,OZ play,1
35,747,759,12,39.69,20.5,,Chicago Mission 19U AAA,Shots,1
