ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,86,98,12,9.45,19.67,,North Shore Warhawks 19U AA,OZ play,1
2,101,113,12,51.61,19.55,,North Shore Warhawks 19U AA,OZ play,1
3,101,113,12,51.61,19.55,,North Shore Warhawks 19U AA,Shots,1
4,121,133,12,50.88,5.13,,North Shore Warhawks 19U AA,OZ play,1
5,121,133,12,50.88,5.13,,North Shore Warhawks 19U AA,Shots,1
6,184,196,12,51.51,19.67,,North Shore Warhawks 19U AA,OZ play,1
7,186,198,12,43.36,20.97,,North Shore Warhawks 19U AA,OZ play,1
8,186,198,12,43.36,20.97,,North Shore Warhawks 19U AA,Shots,1
9,198,210,12,43.91,23.44,,North Shore Warhawks 19U AA,OZ play,1
10,198,210,12,43.91,23.44,,North Shore Warhawks 19U AA,Shots,1
11,207,219,12,46.11,1.04,,North Shore Warhawks 19U AA,OZ play,1
12,207,219,12,46.11,1.04,,North Shore Warhawks 19U AA,Shots,1
13,243,255,12,52.53,18.32,,Steel City Selects 19U AA,OZ play,1
14,243,255,12,52.53,18.32,,Steel City Selects 19U AA,Shots,1
15,295,307,12,9.45,19.67,,Steel City Selects 19U AA,OZ play,1
16,324,336,12,53.26,18.51,,Steel City Selects 19U AA,OZ play,1
17,324,336,12,53.26,18.51,,Steel City Selects 19U AA,Shots,1
18,328,340,12,53.17,12.34,,Steel City Selects 19U AA,Goals,1
19,328,340,12,53.17,12.34,,Steel City Selects 19U AA,OZ play,1
20,328,340,12,53.17,12.34,,Steel City Selects 19U AA,Shots,1
21,361,373,12,30.48,12.96,,Steel City Selects 19U AA,OZ play,1
22,409,421,12,52.34,6.74,,Steel City Selects 19U AA,OZ play,1
23,409,421,12,52.34,6.74,,Steel City Selects 19U AA,Shots,1
24,434,446,12,51.51,6.25,,North Shore Warhawks 19U AA,OZ play,1
25,446,458,12,53.35,5.69,,North Shore Warhawks 19U AA,OZ play,1
26,446,458,12,53.35,5.69,,North Shore Warhawks 19U AA,Shots,1
27,463,475,12,9.45,19.67,,North Shore Warhawks 19U AA,OZ play,1
28,474,486,12,54.82,13.38,,North Shore Warhawks 19U AA,OZ play,1
29,474,486,12,54.82,13.38,,North Shore Warhawks 19U AA,Shots,1
30,476,488,12,55.37,15.47,,North Shore Warhawks 19U AA,Goals,1
31,476,488,12,55.37,15.47,,North Shore Warhawks 19U AA,OZ play,1
32,476,488,12,55.37,15.47,,North Shore Warhawks 19U AA,Shots,1
33,514,526,12,30.48,12.96,,Steel City Selects 19U AA,OZ play,1
34,533,545,12,52.25,21.73,,Steel City Selects 19U AA,OZ play,1
35,533,545,12,52.25,21.73,,Steel City Selects 19U AA,Shots,1
36,537,549,12,54.27,6.07,,Steel City Selects 19U AA,OZ play,1
37,537,549,12,54.27,6.07,,Steel City Selects 19U AA,Shots,1
