ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,43,55,12,24.38,6.25,,West Dundee Leafs 19U AA (w),OZ play,1
2,83,95,12,46.11,6.26,,West Dundee Leafs 19U AA (w),OZ play,1
3,83,95,12,46.11,6.26,,West Dundee Leafs 19U AA (w),Shots,1
4,223,235,12,24.38,19.67,,North Shore Warhawks 19U AA,OZ play,1
5,247,259,12,42.99,1.14,,North Shore Warhawks 19U AA,OZ play,1
6,247,259,12,42.99,1.14,,North Shore Warhawks 19U AA,Shots,1
7,252,264,12,50.51,9.68,,North Shore Warhawks 19U AA,OZ play,1
8,252,264,12,50.51,9.68,,North Shore Warhawks 19U AA,Shots,1
9,298,310,12,40.79,10.35,,North Shore Warhawks 19U AA,OZ play,1
10,298,310,12,40.79,10.35,,North Shore Warhawks 19U AA,Shots,1
11,321,333,12,51.51,6.25,,West Dundee Leafs 19U AA (w),OZ play,1
12,394,406,12,55.37,15.09,,West Dundee Leafs 19U AA (w),OZ play,1
13,394,406,12,55.37,15.09,,West Dundee Leafs 19U AA (w),Shots,1
14,427,439,12,36.58,19.67,,North Shore Warhawks 19U AA,OZ play,1
15,483,495,12,2,15,,North Shore Warhawks 19U AA,OZ play,1
16,490,502,12,46.66,7.31,,North Shore Warhawks 19U AA,OZ play,1
17,490,502,12,46.66,7.31,,North Shore Warhawks 19U AA,Shots,1
18,493,505,12,55.28,11.29,,North Shore Warhawks 19U AA,Goals,1
19,493,505,12,55.28,11.29,,North Shore Warhawks 19U AA,OZ play,1
20,493,505,12,55.28,11.29,,North Shore Warhawks 19U AA,Shots,1
21,550,562,12,46.48,2.28,,West Dundee Leafs 19U AA (w),OZ play,1
22,550,562,12,51.51,6.25,,West Dundee Leafs 19U AA (w),OZ play,1
23,551,563,12,46.48,2.28,,West Dundee Leafs 19U AA (w),OZ play,1
24,551,563,12,46.48,2.28,,West Dundee Leafs 19U AA (w),Shots,1
25,572,584,12,39.51,24.77,,North Shore Warhawks 19U AA,OZ play,1
26,572,584,12,39.51,24.77,,North Shore Warhawks 19U AA,Shots,1
27,592,604,12,51.33,11.86,,North Shore Warhawks 19U AA,OZ play,1
28,592,604,12,51.33,11.86,,North Shore Warhawks 19U AA,Shots,1
29,615,627,12,51.51,19.67,,West Dundee Leafs 19U AA (w),OZ play,1
30,676,688,12,16.78,25.15,,West Dundee Leafs 19U AA (w),OZ play,1
31,676,688,12,39.33,1.61,,West Dundee Leafs 19U AA (w),OZ play,1
32,677,689,12,39.33,1.61,,West Dundee Leafs 19U AA (w),OZ play,1
33,677,689,12,39.33,1.61,,West Dundee Leafs 19U AA (w),Shots,1
34,743,755,12,43.91,16.61,,North Shore Warhawks 19U AA,OZ play,1
35,743,755,12,43.91,16.61,,North Shore Warhawks 19U AA,Shots,1
36,784,796,12,51.51,6.25,,West Dundee Leafs 19U AA (w),OZ play,1
37,790,802,12,46.38,22.21,,West Dundee Leafs 19U AA (w),OZ play,1
38,790,802,12,46.38,22.21,,West Dundee Leafs 19U AA (w),Shots,1
39,798,810,12,50.88,1.33,,West Dundee Leafs 19U AA (w),OZ play,1
40,798,810,12,50.88,1.33,,West Dundee Leafs 19U AA (w),Shots,1
41,804,816,12,43.27,24.11,,West Dundee Leafs 19U AA (w),OZ play,1
42,804,816,12,43.27,24.11,,West Dundee Leafs 19U AA (w),Shots,1
43,897,909,12,24.38,6.25,,West Dundee Leafs 19U AA (w),OZ play,1
44,927,939,12,53.09,16.45,,West Dundee Leafs 19U AA (w),OZ play,1
45,927,939,12,53.09,16.45,,West Dundee Leafs 19U AA (w),Shots,1
46,957,969,12,51.7,24.58,,West Dundee Leafs 19U AA (w),OZ play,1
47,957,969,12,51.7,24.58,,West Dundee Leafs 19U AA (w),Shots,1
48,960,972,12,53.81,16.23,,West Dundee Leafs 19U AA (w),OZ play,1
49,960,972,12,53.81,16.23,,West Dundee Leafs 19U AA (w),Shots,1
50,965,977,12,57.71,20.47,,West Dundee Leafs 19U AA (w),OZ play,1
51,965,977,12,57.71,20.47,,West Dundee Leafs 19U AA (w),Shots,1
52,989,1001,12,9.45,19.67,,North Shore Warhawks 19U AA,OZ play,1
53,1006,1018,12,52.98,4.75,,North Shore Warhawks 19U AA,OZ play,1
54,1006,1018,12,52.98,4.75,,North Shore Warhawks 19U AA,Shots,1
55,1102,1114,12,9.45,6.25,,West Dundee Leafs 19U AA (w),OZ play,1
56,1102,1114,12,46.11,0.85,,West Dundee Leafs 19U AA (w),OZ play,1
57,1128,1140,12,46.11,0.85,,West Dundee Leafs 19U AA (w),OZ play,1
58,1128,1140,12,46.11,0.85,,West Dundee Leafs 19U AA (w),Shots,1
59,1145,1157,12,2,15,,North Shore Warhawks 19U AA,OZ play,1
60,1176,1188,12,44.73,13.48,,North Shore Warhawks 19U AA,OZ play,1
61,1176,1188,12,44.73,13.48,,North Shore Warhawks 19U AA,Shots,1
62,1186,1198,12,42.53,3.61,,West Dundee Leafs 19U AA (w),OZ play,1
63,1186,1198,12,42.53,3.61,,West Dundee Leafs 19U AA (w),Shots,1
64,1204,1216,12,43.08,16.8,,North Shore Warhawks 19U AA,OZ play,1
65,1204,1216,12,43.08,16.8,,North Shore Warhawks 19U AA,Shots,1
66,1415,1427,12,30.48,12.96,,North Shore Warhawks 19U AA,OZ play,2
67,1423,1435,12,56.19,15.19,,North Shore Warhawks 19U AA,OZ play,2
68,1423,1435,12,56.19,15.19,,North Shore Warhawks 19U AA,Shots,2
69,1487,1499,12,9.45,19.67,,North Shore Warhawks 19U AA,OZ play,2
70,1493,1505,12,40.85,2.98,,North Shore Warhawks 19U AA,OZ play,2
71,1493,1505,12,40.85,2.98,,North Shore Warhawks 19U AA,Shots,2
72,1517,1529,12,54.82,16.7,,North Shore Warhawks 19U AA,OZ play,2
73,1517,1529,12,54.82,16.7,,North Shore Warhawks 19U AA,Shots,2
74,1522,1534,12,52.07,9.4,,North Shore Warhawks 19U AA,OZ play,2
75,1522,1534,12,52.07,9.4,,North Shore Warhawks 19U AA,Shots,2
76,1565,1577,12,51.51,6.25,,West Dundee Leafs 19U AA (w),OZ play,2
77,1584,1596,12,18.15,24.68,,West Dundee Leafs 19U AA (w),OZ play,2
78,1589,1601,12,45.01,2.28,,West Dundee Leafs 19U AA (w),OZ play,2
79,1589,1601,12,45.01,2.28,,West Dundee Leafs 19U AA (w),Shots,2
80,1684,1696,12,9.45,19.67,,North Shore Warhawks 19U AA,OZ play,2
81,1720,1732,12,47.76,17.37,,North Shore Warhawks 19U AA,OZ play,2
82,1720,1732,12,47.76,17.37,,North Shore Warhawks 19U AA,Shots,2
83,1741,1753,12,11.83,24.68,,North Shore Warhawks 19U AA,OZ play,2
84,1777,1789,12,41.25,5.03,,North Shore Warhawks 19U AA,OZ play,2
85,1777,1789,12,51.51,6.25,,North Shore Warhawks 19U AA,OZ play,2
86,1781,1793,12,41.25,5.03,,North Shore Warhawks 19U AA,OZ play,2
87,1781,1793,12,41.25,5.03,,North Shore Warhawks 19U AA,Shots,2
88,1801,1813,12,54.63,18.89,,West Dundee Leafs 19U AA (w),OZ play,2
89,1801,1813,12,54.63,18.89,,West Dundee Leafs 19U AA (w),Shots,2
90,1828,1840,12,9.45,6.25,,North Shore Warhawks 19U AA,OZ play,2
91,1845,1857,12,54.91,8.83,,North Shore Warhawks 19U AA,OZ play,2
92,1845,1857,12,54.91,8.83,,North Shore Warhawks 19U AA,Shots,2
93,1869,1881,12,53.99,8.26,,North Shore Warhawks 19U AA,OZ play,2
94,1869,1881,12,53.99,8.26,,North Shore Warhawks 19U AA,Shots,2
95,1891,1903,12,48.49,16.7,,North Shore Warhawks 19U AA,OZ play,2
96,1891,1903,12,48.49,16.7,,North Shore Warhawks 19U AA,Shots,2
97,1912,1924,12,9.45,6.25,,West Dundee Leafs 19U AA (w),OZ play,2
98,1912,1924,12,47.03,2.47,,West Dundee Leafs 19U AA (w),OZ play,2
99,1922,1934,12,47.03,2.47,,West Dundee Leafs 19U AA (w),OZ play,2
100,1922,1934,12,47.03,2.47,,West Dundee Leafs 19U AA (w),Shots,2
101,1941,1953,12,45.01,5.03,,North Shore Warhawks 19U AA,OZ play,2
102,1941,1953,12,45.01,5.03,,North Shore Warhawks 19U AA,Shots,2
103,1992,2004,12,45.56,6.45,,West Dundee Leafs 19U AA (w),OZ play,2
104,1992,2004,12,45.56,6.45,,West Dundee Leafs 19U AA (w),Shots,2
105,2085,2097,12,51.51,6.25,,West Dundee Leafs 19U AA (w),OZ play,2
106,2120,2132,12,45.01,25.06,,West Dundee Leafs 19U AA (w),OZ play,2
107,2120,2132,12,45.01,25.06,,West Dundee Leafs 19U AA (w),Shots,2
108,2183,2195,12,51.51,19.67,,North Shore Warhawks 19U AA,OZ play,2
109,2219,2231,12,33,1.14,,North Shore Warhawks 19U AA,OZ play,2
110,2273,2285,12,51.51,6.25,,North Shore Warhawks 19U AA,OZ play,2
111,2277,2289,12,49.13,12.53,,North Shore Warhawks 19U AA,OZ play,2
112,2277,2289,12,49.13,12.53,,North Shore Warhawks 19U AA,Shots,2
113,2285,2297,12,42.99,21.92,,North Shore Warhawks 19U AA,OZ play,2
114,2285,2297,12,42.99,21.92,,North Shore Warhawks 19U AA,Shots,2
115,2378,2390,12,9.45,6.25,,North Shore Warhawks 19U AA,OZ play,2
116,2417,2429,12,2,15,,North Shore Warhawks 19U AA,OZ play,2
117,2447,2459,12,44.46,13.86,,North Shore Warhawks 19U AA,OZ play,2
118,2447,2459,12,44.46,13.86,,North Shore Warhawks 19U AA,Shots,2
119,2452,2464,12,47.3,18.79,,North Shore Warhawks 19U AA,OZ play,2
120,2452,2464,12,47.3,18.79,,North Shore Warhawks 19U AA,Shots,2
121,2493,2505,12,24.38,6.25,,North Shore Warhawks 19U AA,OZ play,2
122,2521,2533,12,44.83,12.43,,North Shore Warhawks 19U AA,OZ play,2
123,2521,2533,12,44.83,12.43,,North Shore Warhawks 19U AA,Shots,2
124,2546,2558,12,44.09,9.49,,North Shore Warhawks 19U AA,Goals,2
125,2546,2558,12,44.09,9.49,,North Shore Warhawks 19U AA,OZ play,2
126,2546,2558,12,44.09,9.49,,North Shore Warhawks 19U AA,Shots,2
127,2583,2595,12,30.48,12.96,,North Shore Warhawks 19U AA,OZ play,2
128,2589,2601,12,41.53,24.77,,North Shore Warhawks 19U AA,OZ play,2
129,2589,2601,12,41.53,24.77,,North Shore Warhawks 19U AA,Shots,2
130,2627,2639,12,55.83,7.97,,North Shore Warhawks 19U AA,OZ play,2
131,2627,2639,12,55.83,7.97,,North Shore Warhawks 19U AA,Shots,2
132,2652,2664,12,43.36,17.18,,West Dundee Leafs 19U AA (w),OZ play,2
133,2652,2664,12,43.36,17.18,,West Dundee Leafs 19U AA (w),Shots,2
134,2701,2713,12,39.33,1.52,,North Shore Warhawks 19U AA,OZ play,2
135,2701,2713,12,39.33,1.52,,North Shore Warhawks 19U AA,Shots,2
136,2729,2741,12,9.45,19.67,,North Shore Warhawks 19U AA,OZ play,2
137,2732,2744,12,55.09,6.55,,North Shore Warhawks 19U AA,OZ play,2
138,2732,2744,12,55.09,6.55,,North Shore Warhawks 19U AA,Shots,2
139,2866,2878,12,36.58,6.25,,North Shore Warhawks 19U AA,OZ play,3
140,2887,2899,12,60.04,13.95,,North Shore Warhawks 19U AA,OZ play,3
141,2928,2940,12,9.45,19.67,,North Shore Warhawks 19U AA,OZ play,3
142,2935,2947,12,46.38,20.88,,North Shore Warhawks 19U AA,OZ play,3
143,2935,2947,12,46.38,20.88,,North Shore Warhawks 19U AA,Shots,3
144,2961,2973,12,39.6,7.4,,North Shore Warhawks 19U AA,OZ play,3
145,2961,2973,12,39.6,7.4,,North Shore Warhawks 19U AA,Shots,3
146,2983,2995,12,53.35,18.79,,North Shore Warhawks 19U AA,OZ play,3
147,2983,2995,12,53.35,18.79,,North Shore Warhawks 19U AA,Shots,3
148,2990,3002,12,46.84,1.33,,North Shore Warhawks 19U AA,OZ play,3
149,2990,3002,12,46.84,1.33,,North Shore Warhawks 19U AA,Shots,3
150,2992,3004,12,8.34,14.62,,North Shore Warhawks 19U AA,OZ play,3
151,2993,3005,12,41.34,15.28,,North Shore Warhawks 19U AA,OZ play,3
152,2993,3005,12,41.34,15.28,,North Shore Warhawks 19U AA,Shots,3
153,3037,3049,12,51.51,6.25,,North Shore Warhawks 19U AA,OZ play,3
154,3078,3090,12,42.99,19.84,,North Shore Warhawks 19U AA,OZ play,3
155,3078,3090,12,42.99,19.84,,North Shore Warhawks 19U AA,Shots,3
156,3119,3131,12,51.51,19.67,,North Shore Warhawks 19U AA,OZ play,3
157,3124,3136,12,44.55,7.78,,North Shore Warhawks 19U AA,OZ play,3
158,3124,3136,12,44.55,7.78,,North Shore Warhawks 19U AA,Shots,3
159,3239,3251,12,9.45,6.25,,West Dundee Leafs 19U AA (w),OZ play,3
160,3245,3257,12,57.57,10.16,,West Dundee Leafs 19U AA (w),OZ play,3
161,3245,3257,12,57.57,10.16,,West Dundee Leafs 19U AA (w),Shots,3
162,3266,3278,12,44.73,4.18,,West Dundee Leafs 19U AA (w),OZ play,3
163,3266,3278,12,51.51,6.25,,West Dundee Leafs 19U AA (w),OZ play,3
164,3269,3281,12,44.73,4.18,,West Dundee Leafs 19U AA (w),OZ play,3
165,3269,3281,12,44.73,4.18,,West Dundee Leafs 19U AA (w),Shots,3
166,3279,3291,12,42.9,24.77,,North Shore Warhawks 19U AA,OZ play,3
167,3279,3291,12,42.9,24.77,,North Shore Warhawks 19U AA,Shots,3
168,3296,3308,12,46.66,9.68,,North Shore Warhawks 19U AA,OZ play,3
169,3296,3308,12,46.66,9.68,,North Shore Warhawks 19U AA,Shots,3
170,3308,3320,12,46.02,22.4,,North Shore Warhawks 19U AA,OZ play,3
171,3308,3320,12,46.02,22.4,,North Shore Warhawks 19U AA,Shots,3
172,3334,3346,12,40.33,14.62,,North Shore Warhawks 19U AA,OZ play,3
173,3334,3346,12,51.51,19.67,,North Shore Warhawks 19U AA,OZ play,3
174,3370,3382,12,40.33,14.62,,North Shore Warhawks 19U AA,OZ play,3
175,3370,3382,12,40.33,14.62,,North Shore Warhawks 19U AA,Shots,3
176,3377,3389,12,2,15,,West Dundee Leafs 19U AA (w),OZ play,3
177,3438,3450,12,54.82,13.1,,West Dundee Leafs 19U AA (w),OZ play,3
178,3438,3450,12,54.82,13.1,,West Dundee Leafs 19U AA (w),Shots,3
179,3451,3463,12,51.43,9.97,,West Dundee Leafs 19U AA (w),OZ play,3
180,3451,3463,12,51.43,9.97,,West Dundee Leafs 19U AA (w),Shots,3
181,3480,3492,12,41.07,1.61,,North Shore Warhawks 19U AA,OZ play,3
182,3480,3492,12,41.07,1.61,,North Shore Warhawks 19U AA,Shots,3
183,3554,3566,12,24.38,6.25,,North Shore Warhawks 19U AA,OZ play,3
184,3574,3586,12,44.64,16.8,,North Shore Warhawks 19U AA,OZ play,3
185,3574,3586,12,44.64,16.8,,North Shore Warhawks 19U AA,Shots,3
186,3600,3612,12,51.51,19.67,,North Shore Warhawks 19U AA,OZ play,3
187,3657,3669,12,45.65,17.75,,North Shore Warhawks 19U AA,OZ play,3
188,3657,3669,12,45.65,17.75,,North Shore Warhawks 19U AA,Shots,3
189,3664,3676,12,56.28,10.35,,North Shore Warhawks 19U AA,OZ play,3
190,3664,3676,12,56.28,10.35,,North Shore Warhawks 19U AA,Shots,3
191,3671,3683,12,55.37,17.56,,North Shore Warhawks 19U AA,OZ play,3
192,3671,3683,12,55.37,17.56,,North Shore Warhawks 19U AA,Shots,3
193,3682,3694,12,29.33,0.95,,West Dundee Leafs 19U AA (w),OZ play,3
194,3733,3745,12,46.93,20.31,,West Dundee Leafs 19U AA (w),OZ play,3
195,3733,3745,12,51.51,19.67,,West Dundee Leafs 19U AA (w),OZ play,3
196,3751,3763,12,46.93,20.31,,West Dundee Leafs 19U AA (w),OZ play,3
197,3751,3763,12,46.93,20.31,,West Dundee Leafs 19U AA (w),Shots,3
198,3757,3769,12,20.81,9.3,,North Shore Warhawks 19U AA,OZ play,3
199,3798,3810,12,44.28,3.8,,North Shore Warhawks 19U AA,OZ play,3
200,3798,3810,12,51.51,19.67,,North Shore Warhawks 19U AA,OZ play,3
201,3812,3824,12,44.28,3.8,,North Shore Warhawks 19U AA,OZ play,3
202,3812,3824,12,44.28,3.8,,North Shore Warhawks 19U AA,Shots,3
203,3866,3878,12,38.87,6.26,,West Dundee Leafs 19U AA (w),OZ play,3
204,3866,3878,12,38.87,6.26,,West Dundee Leafs 19U AA (w),Shots,3
205,3886,3898,12,51.51,6.25,,North Shore Warhawks 19U AA,OZ play,3
206,3913,3925,12,52.07,9.02,,North Shore Warhawks 19U AA,Goals,3
207,3913,3925,12,52.07,9.02,,North Shore Warhawks 19U AA,OZ play,3
208,3913,3925,12,52.07,9.02,,North Shore Warhawks 19U AA,Shots,3
209,3986,3998,12,30.48,12.96,,North Shore Warhawks 19U AA,OZ play,3
210,4017,4029,12,6.33,12.34,,North Shore Warhawks 19U AA,OZ play,3
211,4093,4105,12,51.51,19.67,,North Shore Warhawks 19U AA,OZ play,3
212,4101,4113,12,22.46,24.58,,North Shore Warhawks 19U AA,OZ play,3
213,4146,4158,12,51.51,19.67,,North Shore Warhawks 19U AA,OZ play,3
214,4159,4171,12,56.74,10.06,,North Shore Warhawks 19U AA,OZ play,3
215,4159,4171,12,56.74,10.06,,North Shore Warhawks 19U AA,Shots,3
216,4160,4172,12,55.37,11.39,,North Shore Warhawks 19U AA,OZ play,3
217,4160,4172,12,55.37,11.39,,North Shore Warhawks 19U AA,Shots,3
218,4173,4185,12,47.12,7.59,,North Shore Warhawks 19U AA,OZ play,3
219,4173,4185,12,47.12,7.59,,North Shore Warhawks 19U AA,Shots,3
220,4230,4242,12,36.58,19.67,,North Shore Warhawks 19U AA,OZ play,3
221,4237,4249,12,45.01,11.2,,North Shore Warhawks 19U AA,OZ play,3
222,4237,4249,12,45.01,11.2,,North Shore Warhawks 19U AA,Shots,3
223,4289,4301,12,20.9,24.2,,North Shore Warhawks 19U AA,OZ play,3
