ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,2,14,12,30.48,12.96,,Badger City 19U,OZ play,1
2,15,27,12,47.12,4.18,,Badger City 19U,OZ play,1
3,15,27,12,47.12,4.18,,Badger City 19U,Shots,1
4,22,34,12,42.81,21.92,,Badger City 19U,OZ play,1
5,22,34,12,42.81,21.92,,Badger City 19U,Shots,1
6,48,60,12,9.45,19.67,,Badger City 19U,OZ play,1
7,103,115,12,55.28,14.52,,Badger City 19U,OZ play,1
8,103,115,12,55.28,14.52,,Badger City 19U,Shots,1
9,206,218,12,9.45,6.25,,Boston Hockey Academy 19U,OZ play,1
10,206,218,12,39.78,21.07,,Boston Hockey Academy 19U,OZ play,1
11,225,237,12,39.78,21.07,,Boston Hockey Academy 19U,OZ play,1
12,225,237,12,39.78,21.07,,Boston Hockey Academy 19U,Shots,1
13,230,242,12,51.52,11.1,,Badger City 19U,OZ play,1
14,230,242,12,51.52,11.1,,Badger City 19U,Shots,1
15,232,244,12,51.79,22.59,,Badger City 19U,OZ play,1
16,232,244,12,51.79,22.59,,Badger City 19U,Shots,1
17,286,298,12,9.45,6.25,,Badger City 19U,OZ play,1
18,335,347,12,44.64,24.58,,Badger City 19U,OZ play,1
19,335,347,12,44.64,24.58,,Badger City 19U,Shots,1
20,354,366,12,46.11,11.29,,Badger City 19U,OZ play,1
21,354,366,12,46.11,11.29,,Badger City 19U,Shots,1
22,420,432,12,51.51,19.67,,Boston Hockey Academy 19U,OZ play,1
23,420,432,12,55.73,23.35,,Boston Hockey Academy 19U,OZ play,1
24,422,434,12,55.73,23.35,,Boston Hockey Academy 19U,OZ play,1
25,422,434,12,55.73,23.35,,Boston Hockey Academy 19U,Shots,1
26,480,492,12,44,19.17,,Badger City 19U,OZ play,1
27,480,492,12,44,19.17,,Badger City 19U,Shots,1
28,567,579,12,53.99,9.97,,Boston Hockey Academy 19U,OZ play,1
29,567,579,12,53.99,9.97,,Boston Hockey Academy 19U,Shots,1
30,580,592,12,54.54,15.38,,Boston Hockey Academy 19U,OZ play,1
