ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,135,147,12,9.45,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
2,135,147,12,49.13,4.27,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
3,156,168,12,49.13,4.27,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
4,156,168,12,49.13,4.27,,Pittsburgh Penguins Elite 14U Girls,Shots,1
5,184,196,12,44.18,13.76,,Windy City Storm 14U AAA,OZ play,1
6,217,229,12,51.51,6.25,,Windy City Storm 14U AAA,OZ play,1
7,244,256,12,42.9,5.79,,Windy City Storm 14U AAA,OZ play,1
8,244,256,12,42.9,5.79,,Windy City Storm 14U AAA,Shots,1
9,336,348,12,51.51,19.67,,Windy City Storm 14U AAA,OZ play,1
10,339,351,12,43.82,23.44,,Windy City Storm 14U AAA,OZ play,1
11,339,351,12,43.82,23.44,,Windy City Storm 14U AAA,Shots,1
12,482,494,12,24.38,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
13,549,561,12,41.07,23.92,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
14,549,561,12,41.07,23.92,,Pittsburgh Penguins Elite 14U Girls,Shots,1
15,562,574,12,48.22,19.65,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
16,562,574,12,48.22,19.65,,Pittsburgh Penguins Elite 14U Girls,Shots,1
17,582,594,12,43.27,20.5,,Windy City Storm 14U AAA,OZ play,1
18,582,594,12,43.27,20.5,,Windy City Storm 14U AAA,Shots,1
19,612,624,12,19.8,24.68,,Windy City Storm 14U AAA,OZ play,1
20,672,684,12,9.45,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
21,691,703,12,41.89,2.85,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
22,691,703,12,41.89,2.85,,Pittsburgh Penguins Elite 14U Girls,Shots,1
23,701,713,12,48.58,7.12,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
24,701,713,12,48.58,7.12,,Pittsburgh Penguins Elite 14U Girls,Shots,1
25,710,722,12,2,15,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
26,760,772,12,50.6,17.27,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
27,760,772,12,50.6,17.27,,Pittsburgh Penguins Elite 14U Girls,Shots,1
28,768,780,12,53.9,17.46,,Pittsburgh Penguins Elite 14U Girls,Goals,1
29,768,780,12,53.9,17.46,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
30,768,780,12,53.9,17.46,,Pittsburgh Penguins Elite 14U Girls,Shots,1
31,853,865,12,51.51,19.67,,Windy City Storm 14U AAA,OZ play,1
32,869,881,12,50.14,16.99,,Windy City Storm 14U AAA,OZ play,1
33,869,881,12,50.14,16.99,,Windy City Storm 14U AAA,Shots,1
34,932,944,12,9.45,19.67,,Windy City Storm 14U AAA,OZ play,1
35,971,983,12,54.82,15.19,,Windy City Storm 14U AAA,OZ play,1
36,971,983,12,54.82,15.19,,Windy City Storm 14U AAA,Shots,1
37,1042,1054,12,56.56,21.07,,Windy City Storm 14U AAA,OZ play,1
38,1042,1054,12,56.56,21.07,,Windy City Storm 14U AAA,Shots,1
39,1049,1061,12,54.45,11.58,,Windy City Storm 14U AAA,OZ play,1
40,1049,1061,12,54.45,11.58,,Windy City Storm 14U AAA,Shots,1
41,1071,1083,12,51.51,6.25,,Windy City Storm 14U AAA,OZ play,1
42,1129,1141,12,2,15,,Windy City Storm 14U AAA,OZ play,1
43,1149,1161,12,49.32,21.26,,Windy City Storm 14U AAA,OZ play,1
44,1149,1161,12,49.32,21.26,,Windy City Storm 14U AAA,Shots,1
45,1154,1166,12,44.28,2.47,,Windy City Storm 14U AAA,OZ play,1
46,1154,1166,12,44.28,2.47,,Windy City Storm 14U AAA,Shots,1
