ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,120,132,12,51.51,6.25,,Little Caesars 14U AAA,OZ play,1
2,123,135,12,53.35,8.35,,Little Caesars 14U AAA,OZ play,1
3,123,135,12,53.35,8.35,,Little Caesars 14U AAA,Shots,1
4,156,168,12,36.58,19.67,,Little Caesars 14U AAA,OZ play,1
5,156,168,12,40.43,18.13,,Little Caesars 14U AAA,OZ play,1
6,185,197,12,40.43,18.13,,Little Caesars 14U AAA,OZ play,1
7,185,197,12,40.43,18.13,,Little Caesars 14U AAA,Shots,1
8,199,211,12,45.47,4.75,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
9,199,211,12,45.47,4.75,,Pittsburgh Penguins Elite 14U Girls,Shots,1
10,206,218,12,28.97,10.44,,Little Caesars 14U AAA,OZ play,1
11,234,246,12,51.51,19.67,,Little Caesars 14U AAA,OZ play,1
12,251,263,12,7.52,14.52,,Little Caesars 14U AAA,OZ play,1
13,257,269,12,47.12,24.68,,Little Caesars 14U AAA,OZ play,1
14,257,269,12,47.12,24.68,,Little Caesars 14U AAA,Shots,1
15,311,323,12,51.51,19.67,,Little Caesars 14U AAA,OZ play,1
16,314,326,12,40.61,20.97,,Little Caesars 14U AAA,OZ play,1
17,314,326,12,40.61,20.97,,Little Caesars 14U AAA,Shots,1
18,323,335,12,52.07,17.18,,Little Caesars 14U AAA,OZ play,1
19,323,335,12,52.07,17.18,,Little Caesars 14U AAA,Shots,1
20,326,338,12,44.37,10.25,,Little Caesars 14U AAA,OZ play,1
21,326,338,12,44.37,10.25,,Little Caesars 14U AAA,Shots,1
22,350,362,12,51.51,6.25,,Little Caesars 14U AAA,OZ play,1
23,370,382,12,55.37,16.13,,Little Caesars 14U AAA,OZ play,1
24,370,382,12,55.37,16.13,,Little Caesars 14U AAA,Shots,1
25,393,405,12,51.51,19.67,,Little Caesars 14U AAA,OZ play,1
26,395,407,12,49.87,17.65,,Little Caesars 14U AAA,OZ play,1
27,395,407,12,49.87,17.65,,Little Caesars 14U AAA,Shots,1
