ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,,12,12,30.48,12.96,,Little Caesars 14U AAA,OZ play,1
2,19,31,12,48.86,9.78,,Little Caesars 14U AAA,OZ play,1
3,19,31,12,48.86,9.78,,Little Caesars 14U AAA,Shots,1
4,26,38,12,44.09,6.93,,Little Caesars 14U AAA,OZ play,1
5,26,38,12,44.09,6.93,,Little Caesars 14U AAA,Shots,1
6,126,138,12,51.51,19.67,,Little Caesars 14U AAA,OZ play,1
7,128,140,12,46.75,11.2,,Little Caesars 14U AAA,OZ play,1
8,128,140,12,46.75,11.2,,Little Caesars 14U AAA,Shots,1
9,198,210,12,48.22,2.75,,Little Caesars 14U AAA,OZ play,1
10,198,210,12,48.22,2.75,,Little Caesars 14U AAA,Shots,1
11,562,574,12,36.58,19.67,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
12,592,604,12,49.23,24.87,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
13,592,604,12,49.23,24.87,,Pittsburgh Penguins Elite 14U Girls,Shots,1
14,594,606,12,56.83,15.57,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
15,594,606,12,56.83,15.57,,Pittsburgh Penguins Elite 14U Girls,Shots,1
16,646,658,12,51.51,19.67,,Little Caesars 14U AAA,OZ play,1
17,653,665,12,46.66,5.13,,Little Caesars 14U AAA,OZ play,1
18,653,665,12,46.66,5.13,,Little Caesars 14U AAA,Shots,1
19,660,672,12,39.97,22.68,,Little Caesars 14U AAA,OZ play,1
20,660,672,12,39.97,22.68,,Little Caesars 14U AAA,Shots,1
21,682,694,12,51.51,19.67,,Little Caesars 14U AAA,OZ play,1
22,687,699,12,48.22,10.72,,Little Caesars 14U AAA,OZ play,1
23,687,699,12,48.22,10.72,,Little Caesars 14U AAA,Shots,1
24,765,777,12,51.51,19.67,,Little Caesars 14U AAA,OZ play,1
25,777,789,12,12.28,7.4,,Little Caesars 14U AAA,OZ play,1
26,806,818,12,51.51,19.67,,Little Caesars 14U AAA,OZ play,1
27,834,846,12,2,15,,Little Caesars 14U AAA,OZ play,1
28,840,852,12,49.32,21.45,,Little Caesars 14U AAA,OZ play,1
29,840,852,12,49.32,21.45,,Little Caesars 14U AAA,Shots,1
30,866,878,12,9.45,6.25,,Little Caesars 14U AAA,OZ play,1
31,874,886,12,44.73,8.83,,Little Caesars 14U AAA,OZ play,1
32,874,886,12,44.73,8.83,,Little Caesars 14U AAA,Shots,1
33,885,897,12,48.13,5.5,,Little Caesars 14U AAA,Goals,1
34,885,897,12,48.13,5.5,,Little Caesars 14U AAA,OZ play,1
35,885,897,12,48.13,5.5,,Little Caesars 14U AAA,Shots,1
36,920,932,12,30.48,12.96,,Little Caesars 14U AAA,OZ play,1
37,957,969,12,4.77,2.56,,Little Caesars 14U AAA,OZ play,1
38,989,1001,12,51.51,19.67,,Little Caesars 14U AAA,OZ play,1
39,1001,1013,12,42.35,15.19,,Little Caesars 14U AAA,OZ play,1
40,1001,1013,12,42.35,15.19,,Little Caesars 14U AAA,Shots,1
41,1013,1025,12,46.48,20.6,,Little Caesars 14U AAA,Goals,1
42,1013,1025,12,46.48,20.6,,Little Caesars 14U AAA,OZ play,1
43,1013,1025,12,46.48,20.6,,Little Caesars 14U AAA,Shots,1
44,1087,1099,12,9.45,6.25,,Little Caesars 14U AAA,OZ play,1
45,1107,1119,12,44.18,4.46,,Little Caesars 14U AAA,OZ play,1
46,1107,1119,12,44.18,4.46,,Little Caesars 14U AAA,Shots,1
47,1150,1162,12,52.16,12.34,,Little Caesars 14U AAA,OZ play,1
