ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,-4,8,12,30.48,12.96,,Kingston Jr. Ice Wolves U22,OZ play,1
2,17,29,12,53.53,18.13,,Kingston Jr. Ice Wolves U22,OZ play,1
3,17,29,12,53.53,18.13,,Kingston Jr. Ice Wolves U22,Shots,1
4,23,35,12,50.88,9.4,,Kingston Jr. Ice Wolves U22,OZ play,1
5,23,35,12,50.88,9.4,,Kingston Jr. Ice Wolves U22,Shots,1
6,81,93,12,24.38,19.67,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
7,182,194,12,45.56,21.07,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
8,182,194,12,45.56,21.07,,Pittsburgh Penguins Elite 19U Girls,Shots,1
9,186,198,12,43.27,24.3,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
10,186,198,12,51.51,19.67,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
11,189,201,12,43.27,24.3,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
12,189,201,12,43.27,24.3,,Pittsburgh Penguins Elite 19U Girls,Shots,1
13,238,250,12,51.88,11.1,,Kingston Jr. Ice Wolves U22,OZ play,1
14,238,250,12,51.88,11.1,,Kingston Jr. Ice Wolves U22,Shots,1
15,302,314,12,46.75,11.39,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
16,302,314,12,46.75,11.39,,Pittsburgh Penguins Elite 19U Girls,Shots,1
17,316,328,12,47.3,4.56,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
18,316,328,12,47.3,4.56,,Pittsburgh Penguins Elite 19U Girls,Shots,1
19,324,336,12,51.33,22.49,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
20,324,336,12,51.33,22.49,,Pittsburgh Penguins Elite 19U Girls,Shots,1
21,354,366,12,40.06,19.27,,Kingston Jr. Ice Wolves U22,OZ play,1
22,354,366,12,40.06,19.27,,Kingston Jr. Ice Wolves U22,Shots,1
23,366,378,12,36.58,19.67,,Kingston Jr. Ice Wolves U22,OZ play,1
24,388,400,12,48.22,18.7,,Kingston Jr. Ice Wolves U22,OZ play,1
25,388,400,12,48.22,18.7,,Kingston Jr. Ice Wolves U22,Shots,1
26,417,429,12,44.83,4.56,,Kingston Jr. Ice Wolves U22,OZ play,1
27,417,429,12,44.83,4.56,,Kingston Jr. Ice Wolves U22,Shots,1
28,458,470,12,9.45,19.67,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
29,515,527,12,52.07,2.37,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
30,523,535,12,9.45,6.25,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
31,562,574,12,45.1,9.4,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
32,562,574,12,45.1,9.4,,Pittsburgh Penguins Elite 19U Girls,Shots,1
33,563,575,12,54.45,11.58,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
34,563,575,12,54.45,11.58,,Pittsburgh Penguins Elite 19U Girls,Shots,1
35,569,581,12,51.51,6.25,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
36,573,585,12,48.31,19.17,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
37,573,585,12,48.31,19.17,,Pittsburgh Penguins Elite 19U Girls,Shots,1
38,651,663,12,36.58,24.68,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
39,651,663,12,36.58,24.68,,Pittsburgh Penguins Elite 19U Girls,Shots,1
40,672,684,12,41.71,24.39,,Kingston Jr. Ice Wolves U22,OZ play,1
41,672,684,12,41.71,24.39,,Kingston Jr. Ice Wolves U22,Shots,1
42,678,690,12,39.78,22.78,,Kingston Jr. Ice Wolves U22,OZ play,1
43,678,690,12,39.78,22.78,,Kingston Jr. Ice Wolves U22,Shots,1
44,687,699,12,53.35,8.92,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
45,687,699,12,53.35,8.92,,Pittsburgh Penguins Elite 19U Girls,Shots,1
46,723,735,12,40.15,17.65,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
47,723,735,12,51.51,6.25,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
48,725,737,12,40.15,17.65,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
49,725,737,12,40.15,17.65,,Pittsburgh Penguins Elite 19U Girls,Shots,1
50,738,750,12,48.95,21.45,,Kingston Jr. Ice Wolves U22,OZ play,1
51,738,750,12,48.95,21.45,,Kingston Jr. Ice Wolves U22,Shots,1
52,751,763,12,47.67,16.04,,Kingston Jr. Ice Wolves U22,OZ play,1
53,751,763,12,47.67,16.04,,Kingston Jr. Ice Wolves U22,Shots,1
54,776,788,12,53.44,21.07,,Kingston Jr. Ice Wolves U22,OZ play,1
55,776,788,12,53.44,21.07,,Kingston Jr. Ice Wolves U22,Shots,1
56,818,830,12,39.05,18.89,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
57,818,830,12,39.05,18.89,,Pittsburgh Penguins Elite 19U Girls,Shots,1
58,830,842,12,9.45,19.67,,Kingston Jr. Ice Wolves U22,OZ play,1
59,854,866,12,52.98,20.78,,Kingston Jr. Ice Wolves U22,OZ play,1
60,854,866,12,52.98,20.78,,Kingston Jr. Ice Wolves U22,Shots,1
61,887,899,12,14.21,13.95,,Kingston Jr. Ice Wolves U22,OZ play,1
62,896,908,12,51.24,17.08,,Kingston Jr. Ice Wolves U22,OZ play,1
63,896,908,12,51.51,6.25,,Kingston Jr. Ice Wolves U22,OZ play,1
64,905,917,12,51.24,17.08,,Kingston Jr. Ice Wolves U22,OZ play,1
65,905,917,12,51.24,17.08,,Kingston Jr. Ice Wolves U22,Shots,1
66,912,924,12,58.58,21.83,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
67,922,934,12,9.45,19.67,,Kingston Jr. Ice Wolves U22,OZ play,1
68,935,947,12,53.53,17.56,,Kingston Jr. Ice Wolves U22,OZ play,1
69,935,947,12,53.53,17.56,,Kingston Jr. Ice Wolves U22,Shots,1
70,956,968,12,30.48,12.96,,Pittsburgh Penguins Elite 19U Girls,OZ play,2
71,966,978,12,12.83,9.59,,Pittsburgh Penguins Elite 19U Girls,OZ play,2
72,973,985,12,9.45,6.25,,Pittsburgh Penguins Elite 19U Girls,OZ play,2
73,1005,1017,12,47.76,5.31,,Pittsburgh Penguins Elite 19U Girls,OZ play,2
74,1005,1017,12,47.76,5.31,,Pittsburgh Penguins Elite 19U Girls,Shots,2
75,1074,1086,12,48.86,12.53,,Pittsburgh Penguins Elite 19U Girls,OZ play,2
76,1074,1086,12,48.86,12.53,,Pittsburgh Penguins Elite 19U Girls,Shots,2
77,1088,1100,12,41.16,16.51,,Pittsburgh Penguins Elite 19U Girls,OZ play,2
78,1088,1100,12,41.16,16.51,,Pittsburgh Penguins Elite 19U Girls,Shots,2
79,1096,1108,12,9.45,6.25,,Pittsburgh Penguins Elite 19U Girls,OZ play,2
80,1096,1108,12,41.07,16.04,,Pittsburgh Penguins Elite 19U Girls,OZ play,2
81,1153,1165,12,41.07,16.04,,Pittsburgh Penguins Elite 19U Girls,OZ play,2
82,1153,1165,12,41.07,16.04,,Pittsburgh Penguins Elite 19U Girls,Shots,2
83,1155,1167,12,53.08,19.36,,Kingston Jr. Ice Wolves U22,OZ play,2
84,1163,1175,12,51.51,19.67,,Kingston Jr. Ice Wolves U22,OZ play,2
85,1170,1182,12,45.01,7.5,,Kingston Jr. Ice Wolves U22,OZ play,2
86,1170,1182,12,45.01,7.5,,Kingston Jr. Ice Wolves U22,Shots,2
87,1172,1184,12,53.08,11.39,,Kingston Jr. Ice Wolves U22,OZ play,2
88,1172,1184,12,53.08,11.39,,Kingston Jr. Ice Wolves U22,Shots,2
89,1200,1212,12,52.07,11.58,,Kingston Jr. Ice Wolves U22,OZ play,2
90,1200,1212,12,52.07,11.58,,Kingston Jr. Ice Wolves U22,Shots,2
