ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,-4,8,12,30.48,12.96,,Team Alaska 14U,OZ play,1
2,122,134,12,48.95,23.44,,Team Alaska 14U,OZ play,1
3,122,134,12,48.95,23.44,,Team Alaska 14U,Shots,1
4,156,168,12,9.45,19.67,,Team Alaska 14U,OZ play,1
5,195,207,12,41.53,20.22,,Team Alaska 14U,OZ play,1
6,223,235,12,51.51,6.25,,Team Alaska 14U,OZ play,1
7,227,239,12,46.11,18.22,,Team Alaska 14U,OZ play,1
8,227,239,12,46.11,18.22,,Team Alaska 14U,Shots,1
9,229,241,12,50.97,15,,Team Alaska 14U,OZ play,1
10,229,241,12,50.97,15,,Team Alaska 14U,Shots,1
11,230,242,12,53.63,14.14,,Team Alaska 14U,OZ play,1
12,230,242,12,53.63,14.14,,Team Alaska 14U,Shots,1
13,246,258,12,9.45,6.25,,Team Alaska 14U,OZ play,1
14,279,291,12,45.47,19.65,,Team Alaska 14U,OZ play,1
15,279,291,12,45.47,19.65,,Team Alaska 14U,Shots,1
16,290,302,12,55.37,4.56,,Team Alaska 14U,OZ play,1
17,290,302,12,55.37,4.56,,Team Alaska 14U,Shots,1
18,389,401,12,9.45,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
19,444,456,12,37.03,9.4,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
20,444,456,12,37.03,9.4,,Pittsburgh Penguins Elite 14U Girls,Shots,1
21,544,556,12,10.36,4.27,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
22,574,586,12,51.51,19.67,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
23,576,588,12,46.84,15.47,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
24,576,588,12,46.84,15.47,,Pittsburgh Penguins Elite 14U Girls,Shots,1
25,604,616,12,36.58,2.09,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
26,639,651,12,9.45,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
27,654,666,12,46.75,5.31,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
28,654,666,12,46.75,5.31,,Pittsburgh Penguins Elite 14U Girls,Shots,1
29,668,680,12,9.45,19.67,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
30,675,687,12,43.82,15.75,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
31,675,687,12,43.82,15.75,,Pittsburgh Penguins Elite 14U Girls,Shots,1
32,695,707,12,9.45,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
33,707,719,12,41.98,14.9,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
34,707,719,12,41.98,14.9,,Pittsburgh Penguins Elite 14U Girls,Shots,1
35,733,745,12,48.86,21.26,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
36,733,745,12,48.86,21.26,,Pittsburgh Penguins Elite 14U Girls,Shots,1
37,740,752,12,41.34,5.88,,Team Alaska 14U,OZ play,1
38,782,794,12,51.51,6.25,,Team Alaska 14U,OZ play,1
39,782,794,12,53.99,13.57,,Team Alaska 14U,OZ play,1
40,785,797,12,53.99,13.57,,Team Alaska 14U,OZ play,1
41,785,797,12,53.99,13.57,,Team Alaska 14U,Shots,1
42,813,825,12,49.32,10.72,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
43,813,825,12,49.32,10.72,,Pittsburgh Penguins Elite 14U Girls,Shots,1
44,825,837,12,2,15,,Team Alaska 14U,OZ play,1
45,837,849,12,56.65,4.18,,Team Alaska 14U,OZ play,1
46,837,849,12,56.65,4.18,,Team Alaska 14U,Shots,1
47,1000,1012,12,9.45,6.25,,Team Alaska 14U,OZ play,1
48,1042,1054,12,50.6,13.48,,Team Alaska 14U,OZ play,1
49,1042,1054,12,50.6,13.48,,Team Alaska 14U,Shots,1
50,1050,1062,12,50.88,13.38,,Team Alaska 14U,OZ play,1
51,1050,1062,12,50.88,13.38,,Team Alaska 14U,Shots,1
52,1069,1081,12,47.85,17.46,,Pittsburgh Penguins Elite 14U Girls,OZ play,1
53,1069,1081,12,47.85,17.46,,Pittsburgh Penguins Elite 14U Girls,Shots,1
54,1115,1127,12,24.38,19.67,,Team Alaska 14U,OZ play,1
55,1177,1189,12,2,15,,Team Alaska 14U,OZ play,1
56,1186,1198,12,44.83,18.7,,Team Alaska 14U,OZ play,1
57,1186,1198,12,44.83,18.7,,Team Alaska 14U,Shots,1
58,1231,1243,12,30.48,12.96,,Team Alaska 14U,OZ play,2
59,1231,1243,12,42.53,3.99,,Team Alaska 14U,OZ play,2
60,1339,1351,12,42.53,3.99,,Team Alaska 14U,OZ play,2
61,1339,1351,12,42.53,3.99,,Team Alaska 14U,Shots,2
62,1350,1362,12,35.38,24.11,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
63,1350,1362,12,35.38,24.11,,Pittsburgh Penguins Elite 14U Girls,Shots,2
64,1363,1375,12,47.03,1.71,,Team Alaska 14U,OZ play,2
65,1363,1375,12,47.03,1.71,,Team Alaska 14U,Shots,2
66,1433,1445,12,54.73,11.77,,Team Alaska 14U,Goals,2
67,1433,1445,12,54.73,11.77,,Team Alaska 14U,OZ play,2
68,1433,1445,12,54.73,11.77,,Team Alaska 14U,Shots,2
69,1465,1477,12,30.48,12.96,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
70,1488,1500,12,47.67,16.89,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
71,1488,1500,12,47.67,16.89,,Pittsburgh Penguins Elite 14U Girls,Shots,2
72,1503,1515,12,53.81,12.62,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
73,1503,1515,12,53.81,12.62,,Pittsburgh Penguins Elite 14U Girls,Shots,2
74,1534,1546,12,41.8,14.9,,Team Alaska 14U,OZ play,2
75,1534,1546,12,41.8,14.9,,Team Alaska 14U,Shots,2
76,1535,1547,12,42.9,14.33,,Team Alaska 14U,OZ play,2
77,1535,1547,12,42.9,14.33,,Team Alaska 14U,Shots,2
78,1540,1552,12,52.89,14.14,,Team Alaska 14U,OZ play,2
79,1540,1552,12,52.89,14.14,,Team Alaska 14U,Shots,2
80,1551,1563,12,31.9,2.66,,Team Alaska 14U,OZ play,2
81,1556,1568,12,43.73,11.29,,Team Alaska 14U,OZ play,2
82,1556,1568,12,43.73,11.29,,Team Alaska 14U,Shots,2
83,1586,1598,12,9.45,19.67,,Team Alaska 14U,OZ play,2
84,1586,1598,12,48.4,22.97,,Team Alaska 14U,OZ play,2
85,1628,1640,12,48.4,22.97,,Team Alaska 14U,OZ play,2
86,1628,1640,12,48.4,22.97,,Team Alaska 14U,Shots,2
87,1699,1711,12,2,15,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
88,1703,1715,12,10.91,10.82,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
89,1710,1722,12,53.99,15.38,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
90,1710,1722,12,53.99,15.38,,Pittsburgh Penguins Elite 14U Girls,Shots,2
91,1743,1755,12,9.45,6.25,,Team Alaska 14U,OZ play,2
92,1743,1755,12,54.45,14.33,,Team Alaska 14U,OZ play,2
93,1775,1787,12,54.45,14.33,,Team Alaska 14U,OZ play,2
94,1775,1787,12,54.45,14.33,,Team Alaska 14U,Shots,2
95,1784,1796,12,47.76,10.53,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
96,1784,1796,12,47.76,10.53,,Pittsburgh Penguins Elite 14U Girls,Shots,2
97,1788,1800,12,2,15,,Team Alaska 14U,OZ play,2
98,1795,1807,12,46.66,8.26,,Team Alaska 14U,OZ play,2
99,1795,1807,12,46.66,8.26,,Team Alaska 14U,Shots,2
100,1824,1836,12,36.58,19.67,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
101,1848,1860,12,52.98,16.99,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
102,1848,1860,12,52.98,16.99,,Pittsburgh Penguins Elite 14U Girls,Shots,2
103,1884,1896,12,47.58,23.06,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
104,1884,1896,12,47.58,23.06,,Pittsburgh Penguins Elite 14U Girls,Shots,2
105,1893,1905,12,47.03,14.14,,Team Alaska 14U,OZ play,2
106,1893,1905,12,47.03,14.14,,Team Alaska 14U,Shots,2
107,1915,1927,12,9.45,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
108,1966,1978,12,52.98,15.57,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
109,1966,1978,12,52.98,15.57,,Pittsburgh Penguins Elite 14U Girls,Shots,2
110,1984,1996,12,56.1,7.59,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
111,1984,1996,12,56.1,7.59,,Pittsburgh Penguins Elite 14U Girls,Shots,2
112,1997,2009,12,56.01,7.59,,Team Alaska 14U,OZ play,2
113,1997,2009,12,56.01,7.59,,Team Alaska 14U,Shots,2
114,2004,2016,12,47.85,19.65,,Team Alaska 14U,OZ play,2
115,2004,2016,12,47.85,19.65,,Team Alaska 14U,Shots,2
116,2062,2074,12,2,15,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
117,2068,2080,12,46.02,9.4,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
118,2068,2080,12,46.02,9.4,,Pittsburgh Penguins Elite 14U Girls,Shots,2
119,2088,2100,12,51.51,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
120,2099,2111,12,51.15,12.24,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
121,2099,2111,12,51.15,12.24,,Pittsburgh Penguins Elite 14U Girls,Shots,2
122,2112,2124,12,9.45,19.67,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
123,2112,2124,12,45.56,9.02,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
124,2134,2146,12,45.56,9.02,,Pittsburgh Penguins Elite 14U Girls,OZ play,2
125,2134,2146,12,45.56,9.02,,Pittsburgh Penguins Elite 14U Girls,Shots,2
126,2181,2193,12,56.56,9.59,,Team Alaska 14U,OZ play,2
127,2181,2193,12,56.56,9.59,,Team Alaska 14U,Shots,2
128,2456,2468,12,24.38,19.67,,Pittsburgh Penguins Elite 14U Girls,OZ play,3
129,2465,2477,12,56.83,18.41,,Pittsburgh Penguins Elite 14U Girls,OZ play,3
130,2465,2477,12,56.83,18.41,,Pittsburgh Penguins Elite 14U Girls,Shots,3
131,2469,2481,12,48.4,22.78,,Pittsburgh Penguins Elite 14U Girls,OZ play,3
132,2469,2481,12,48.4,22.78,,Pittsburgh Penguins Elite 14U Girls,Shots,3
133,2488,2500,12,51.51,19.67,,Pittsburgh Penguins Elite 14U Girls,OZ play,3
134,2523,2535,12,50.42,11.67,,Pittsburgh Penguins Elite 14U Girls,OZ play,3
135,2523,2535,12,50.42,11.67,,Pittsburgh Penguins Elite 14U Girls,Shots,3
136,2538,2550,12,54.73,9.49,,Pittsburgh Penguins Elite 14U Girls,OZ play,3
137,2538,2550,12,54.73,9.49,,Pittsburgh Penguins Elite 14U Girls,Shots,3
138,2560,2572,12,51.51,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,3
139,2564,2576,12,50.69,9.68,,Pittsburgh Penguins Elite 14U Girls,OZ play,3
140,2564,2576,12,50.69,9.68,,Pittsburgh Penguins Elite 14U Girls,Shots,3
141,2623,2635,12,45.38,23.35,,Pittsburgh Penguins Elite 14U Girls,OZ play,3
142,2623,2635,12,45.38,23.35,,Pittsburgh Penguins Elite 14U Girls,Shots,3
143,2675,2687,12,2,15,,Team Alaska 14U,OZ play,3
144,2696,2708,12,53.44,14.43,,Team Alaska 14U,OZ play,3
145,2696,2708,12,53.44,14.43,,Team Alaska 14U,Shots,3
146,2716,2728,12,44.55,9.4,,Team Alaska 14U,OZ play,3
147,2716,2728,12,44.55,9.4,,Team Alaska 14U,Shots,3
148,2745,2757,12,39.6,1.52,,Team Alaska 14U,OZ play,3
149,2798,2810,12,51.51,6.25,,Team Alaska 14U,OZ play,3
150,2822,2834,12,44.46,11.01,,Team Alaska 14U,OZ play,3
151,2822,2834,12,44.46,11.01,,Team Alaska 14U,Shots,3
152,2856,2868,12,9.45,19.67,,Pittsburgh Penguins Elite 14U Girls,OZ play,3
153,2890,2902,12,50.78,11.58,,Pittsburgh Penguins Elite 14U Girls,Goals,3
154,2890,2902,12,50.78,11.58,,Pittsburgh Penguins Elite 14U Girls,OZ play,3
155,2890,2902,12,50.78,11.58,,Pittsburgh Penguins Elite 14U Girls,Shots,3
156,2920,2932,12,30.48,12.96,,Team Alaska 14U,OZ play,3
157,2937,2949,12,43.36,13.19,,Team Alaska 14U,OZ play,3
158,2937,2949,12,43.36,13.19,,Team Alaska 14U,Shots,3
159,3059,3071,12,24.38,6.25,,Pittsburgh Penguins Elite 14U Girls,OZ play,3
160,3116,3128,12,52.8,18.03,,Pittsburgh Penguins Elite 14U Girls,OZ play,3
161,3116,3128,12,52.8,18.03,,Pittsburgh Penguins Elite 14U Girls,Shots,3
162,3162,3174,12,53.53,11.2,,Pittsburgh Penguins Elite 14U Girls,Goals,3
163,3162,3174,12,53.53,11.2,,Pittsburgh Penguins Elite 14U Girls,OZ play,3
164,3162,3174,12,53.53,11.2,,Pittsburgh Penguins Elite 14U Girls,Shots,3
165,3196,3208,12,30.48,12.96,,Team Alaska 14U,OZ play,3
166,3226,3238,12,2,15,,Team Alaska 14U,OZ play,3
167,3232,3244,12,53.9,14.14,,Team Alaska 14U,OZ play,3
168,3232,3244,12,53.9,14.14,,Team Alaska 14U,Shots,3
169,3338,3350,12,9.45,19.67,,Team Alaska 14U,OZ play,3
170,3346,3358,12,46.57,10.35,,Team Alaska 14U,OZ play,3
171,3346,3358,12,46.57,10.35,,Team Alaska 14U,Shots,3
172,3361,3373,12,9.45,19.67,,Pittsburgh Penguins Elite 14U Girls,OZ play,3
173,3373,3385,12,52.34,13.95,,Pittsburgh Penguins Elite 14U Girls,Goals,3
174,3373,3385,12,52.34,13.95,,Pittsburgh Penguins Elite 14U Girls,OZ play,3
175,3373,3385,12,52.34,13.95,,Pittsburgh Penguins Elite 14U Girls,Shots,3
176,3444,3456,12,9.45,6.25,,Team Alaska 14U,OZ play,3
177,3465,3477,12,47.67,21.45,,Team Alaska 14U,OZ play,3
178,3465,3477,12,47.67,21.45,,Team Alaska 14U,Shots,3
179,3503,3515,12,36.58,19.67,,Team Alaska 14U,OZ play,3
180,3503,3515,12,51.06,5.79,,Team Alaska 14U,OZ play,3
181,3523,3535,12,51.06,5.79,,Team Alaska 14U,OZ play,3
182,3523,3535,12,51.06,5.79,,Team Alaska 14U,Shots,3
183,3532,3544,12,51.06,10.06,,Pittsburgh Penguins Elite 14U Girls,OZ play,3
184,3532,3544,12,51.06,10.06,,Pittsburgh Penguins Elite 14U Girls,Shots,3
