ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,3,15,12,30.48,12.96,,Bishop Kearney Selects 19U AAA,OZ play,1
2,23,35,12,53.72,3.7,,Bishop Kearney Selects 19U AAA,OZ play,1
3,67,79,12,51.51,6.25,,Bishop Kearney Selects 19U AAA,OZ play,1
4,85,97,12,47.94,14.05,,Bishop Kearney Selects 19U AAA,OZ play,1
5,85,97,12,47.94,14.05,,Bishop Kearney Selects 19U AAA,Shots,1
6,119,131,12,51.51,19.67,,Bishop Kearney Selects 19U AAA,OZ play,1
7,187,199,12,55.18,10.53,,Bishop Kearney Selects 19U AAA,OZ play,1
8,187,199,12,55.18,10.53,,Bishop Kearney Selects 19U AAA,Shots,1
9,221,233,12,24.38,6.25,,Bishop Kearney Selects 19U AAA,OZ play,1
10,330,342,12,55.28,11.96,,Bishop Kearney Selects 19U AAA,OZ play,1
11,330,342,12,55.28,11.96,,Bishop Kearney Selects 19U AAA,Shots,1
12,332,344,12,59.77,7.02,,Bishop Kearney Selects 19U AAA,OZ play,1
13,340,352,12,54.08,8.07,,Bishop Kearney Selects 19U AAA,OZ play,1
14,340,352,12,54.08,8.07,,Bishop Kearney Selects 19U AAA,Shots,1
15,341,353,12,5.87,10.25,,Bishop Kearney Selects 19U AAA,OZ play,1
16,342,354,12,55.28,14.52,,Bishop Kearney Selects 19U AAA,OZ play,1
17,342,354,12,55.28,14.52,,Bishop Kearney Selects 19U AAA,Shots,1
18,384,396,12,51.51,19.67,,Bishop Kearney Selects 19U AAA,OZ play,1
19,401,413,12,46.75,15.66,,Bishop Kearney Selects 19U AAA,OZ play,1
20,401,413,12,46.75,15.66,,Bishop Kearney Selects 19U AAA,Shots,1
21,423,435,12,51.51,19.67,,Bishop Kearney Selects 19U AAA,OZ play,1
22,431,443,12,47.58,15.38,,Bishop Kearney Selects 19U AAA,OZ play,1
23,431,443,12,47.58,15.38,,Bishop Kearney Selects 19U AAA,Shots,1
24,483,495,12,2,15,,Bishop Kearney Selects 19U AAA,OZ play,1
25,496,508,12,56.93,16.51,,Bishop Kearney Selects 19U AAA,OZ play,1
26,496,508,12,56.93,16.51,,Bishop Kearney Selects 19U AAA,Shots,1
27,502,514,12,40.06,23.44,,Bishop Kearney Selects 19U AAA,OZ play,1
28,502,514,12,40.06,23.44,,Bishop Kearney Selects 19U AAA,Shots,1
29,537,549,12,51.06,15.66,,Bishop Kearney Selects 19U AAA,OZ play,1
30,537,549,12,51.06,15.66,,Bishop Kearney Selects 19U AAA,Shots,1
31,541,553,12,53.63,9.68,,Bishop Kearney Selects 19U AAA,OZ play,1
32,541,553,12,53.63,9.68,,Bishop Kearney Selects 19U AAA,Shots,1
33,554,566,12,47.85,17.65,,Bishop Kearney Selects 19U AAA,OZ play,1
34,554,566,12,47.85,17.65,,Bishop Kearney Selects 19U AAA,Shots,1
35,624,636,12,9.45,6.25,,Bishop Kearney Selects 19U AAA,OZ play,1
36,665,677,12,49.23,14.33,,Bishop Kearney Selects 19U AAA,OZ play,1
37,665,677,12,49.23,14.33,,Bishop Kearney Selects 19U AAA,Shots,1
38,684,696,12,9.45,6.25,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
39,702,714,12,50.51,11.48,,Pittsburgh Penguins Elite 19U Girls,Goals,1
40,702,714,12,50.51,11.48,,Pittsburgh Penguins Elite 19U Girls,OZ play,1
41,702,714,12,50.51,11.48,,Pittsburgh Penguins Elite 19U Girls,Shots,1
42,737,749,12,30.48,12.96,,Bishop Kearney Selects 19U AAA,OZ play,1
43,819,831,12,55.09,12.15,,Bishop Kearney Selects 19U AAA,OZ play,1
44,819,831,12,55.09,12.15,,Bishop Kearney Selects 19U AAA,Shots,1
45,821,833,12,54.63,12.05,,Bishop Kearney Selects 19U AAA,OZ play,1
46,821,833,12,54.63,12.05,,Bishop Kearney Selects 19U AAA,Shots,1
47,823,835,12,49.13,9.11,,Bishop Kearney Selects 19U AAA,OZ play,1
48,823,835,12,49.13,9.11,,Bishop Kearney Selects 19U AAA,Shots,1
49,826,838,12,1.93,14.9,,Bishop Kearney Selects 19U AAA,OZ play,1
50,866,878,12,51.51,19.67,,Bishop Kearney Selects 19U AAA,OZ play,1
