ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,,12,12,30.48,12.96,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
2,,12,12,52.34,8.92,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
3,21,33,12,52.34,8.92,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
4,21,33,12,52.34,8.92,,Pittsburgh Penguins Elite 16U Girls,Shots,1
5,42,54,12,57.11,16.89,,Chicago Mission 16U AAA,OZ play,1
6,42,54,12,57.11,16.89,,Chicago Mission 16U AAA,Shots,1
7,67,79,12,51.51,19.67,,Chicago Mission 16U AAA,OZ play,1
8,87,99,12,42.9,1.71,,Chicago Mission 16U AAA,OZ play,1
9,87,99,12,42.9,1.71,,Chicago Mission 16U AAA,Shots,1
10,90,102,12,53.44,13.29,,Chicago Mission 16U AAA,OZ play,1
11,90,102,12,53.44,13.29,,Chicago Mission 16U AAA,Shots,1
12,119,131,12,33.83,16.7,,Chicago Mission 16U AAA,OZ play,1
13,119,131,12,33.83,16.7,,Chicago Mission 16U AAA,Shots,1
14,138,150,12,9.45,6.25,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
15,180,192,12,55.92,22.78,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
16,180,192,12,55.92,22.78,,Pittsburgh Penguins Elite 16U Girls,Shots,1
17,182,194,12,54.82,14.05,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
18,182,194,12,54.82,14.05,,Pittsburgh Penguins Elite 16U Girls,Shots,1
19,221,233,12,9.45,6.25,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
20,221,233,12,40.24,18.41,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
21,224,236,12,40.24,18.41,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
22,224,236,12,40.24,18.41,,Pittsburgh Penguins Elite 16U Girls,Shots,1
23,245,257,12,44,13.48,,Chicago Mission 16U AAA,OZ play,1
24,245,257,12,44,13.48,,Chicago Mission 16U AAA,Shots,1
25,263,275,12,45.19,1.9,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
26,263,275,12,45.19,1.9,,Pittsburgh Penguins Elite 16U Girls,Shots,1
27,287,299,12,40.52,2.28,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
