ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,30,42,12,51.51,19.67,,Chicago Mission 14U,OZ play,1
2,44,56,12,45.65,20.6,,Chicago Mission 14U,OZ play,1
3,44,56,12,45.65,20.6,,Chicago Mission 14U,Shots,1
4,114,126,12,24.38,6.25,,Chicago Mission 14U,OZ play,1
5,129,141,12,45.83,3.13,,Chicago Mission 14U,OZ play,1
6,129,141,12,45.83,3.13,,Chicago Mission 14U,Shots,1
7,173,185,12,44.83,3.7,,Chicago Mission 14U,OZ play,1
8,173,185,12,44.83,3.7,,Chicago Mission 14U,Shots,1
9,192,204,12,9.45,19.67,,Chicago Mission 14U,OZ play,1
10,217,229,12,42.53,10.63,,Chicago Mission 14U,OZ play,1
11,217,229,12,42.53,10.63,,Chicago Mission 14U,Shots,1
12,237,249,12,54.36,22.02,,Chicago Mission 14U,OZ play,1
13,237,249,12,54.36,22.02,,Chicago Mission 14U,Shots,1
14,287,299,12,36.58,19.67,,Ottawa Senators Womens Hockey Club U15 AA,OZ play,1
15,303,315,12,36.94,3.89,,Ottawa Senators Womens Hockey Club U15 AA,OZ play,1
16,303,315,12,36.94,3.89,,Ottawa Senators Womens Hockey Club U15 AA,Shots,1
17,323,335,12,51.51,6.25,,Ottawa Senators Womens Hockey Club U15 AA,OZ play,1
18,325,337,12,41.43,4.46,,Ottawa Senators Womens Hockey Club U15 AA,OZ play,1
19,325,337,12,41.43,4.46,,Ottawa Senators Womens Hockey Club U15 AA,Shots,1
20,329,341,12,52.89,12.05,,Ottawa Senators Womens Hockey Club U15 AA,OZ play,1
21,329,341,12,52.89,12.05,,Ottawa Senators Womens Hockey Club U15 AA,Shots,1
22,338,350,12,39.51,4.56,,Ottawa Senators Womens Hockey Club U15 AA,OZ play,1
23,338,350,12,39.51,4.56,,Ottawa Senators Womens Hockey Club U15 AA,Shots,1
24,350,362,12,6.51,21.26,,Chicago Mission 14U,OZ play,1
25,384,396,12,51.51,6.25,,Chicago Mission 14U,OZ play,1
26,387,399,12,41.89,12.62,,Chicago Mission 14U,OZ play,1
27,387,399,12,41.89,12.62,,Chicago Mission 14U,Shots,1
28,396,408,12,57.29,8.07,,Chicago Mission 14U,OZ play,1
29,396,408,12,57.29,8.07,,Chicago Mission 14U,Shots,1
30,417,429,12,2,15,,Chicago Mission 14U,OZ play,1
31,427,439,12,50.78,10.91,,Chicago Mission 14U,OZ play,1
32,427,439,12,50.78,10.91,,Chicago Mission 14U,Shots,1
33,429,441,12,54.82,14.62,,Chicago Mission 14U,Goals,1
34,429,441,12,54.82,14.62,,Chicago Mission 14U,OZ play,1
35,429,441,12,54.82,14.62,,Chicago Mission 14U,Shots,1
36,460,472,12,30.48,12.96,,Chicago Mission 14U,OZ play,1
37,473,485,12,51.52,11.39,,Chicago Mission 14U,OZ play,1
38,473,485,12,51.52,11.39,,Chicago Mission 14U,Shots,1
39,474,486,12,54.54,11.67,,Chicago Mission 14U,OZ play,1
40,474,486,12,54.54,11.67,,Chicago Mission 14U,Shots,1
41,578,590,12,51.51,6.25,,Chicago Mission 14U,OZ play,1
42,581,593,12,43.18,14.33,,Chicago Mission 14U,OZ play,1
43,581,593,12,43.18,14.33,,Chicago Mission 14U,Shots,1
44,597,609,12,51.33,4.75,,Chicago Mission 14U,OZ play,1
45,597,609,12,51.33,4.75,,Chicago Mission 14U,Shots,1
46,666,678,12,31.63,24.87,,Chicago Mission 14U,OZ play,1
47,691,703,12,9.45,19.67,,Chicago Mission 14U,OZ play,1
48,697,709,12,54.27,8.26,,Chicago Mission 14U,OZ play,1
49,697,709,12,54.27,8.26,,Chicago Mission 14U,Shots,1
50,726,738,12,9.45,19.67,,Chicago Mission 14U,OZ play,1
51,731,743,12,46.66,8.26,,Chicago Mission 14U,OZ play,1
52,731,743,12,46.66,8.26,,Chicago Mission 14U,Shots,1
53,733,745,12,56.38,9.21,,Chicago Mission 14U,OZ play,1
54,733,745,12,56.38,9.21,,Chicago Mission 14U,Shots,1
55,740,752,12,55.18,14.81,,Chicago Mission 14U,OZ play,1
56,740,752,12,55.18,14.81,,Chicago Mission 14U,Shots,1
57,863,875,12,40.61,7.21,,Chicago Mission 14U,OZ play,1
58,863,875,12,40.61,7.21,,Chicago Mission 14U,Shots,1
59,892,904,12,51.51,6.25,,Chicago Mission 14U,OZ play,1
60,897,909,12,47.85,2.56,,Chicago Mission 14U,OZ play,1
61,897,909,12,47.85,2.56,,Chicago Mission 14U,Shots,1
62,914,926,12,41.53,4.18,,Chicago Mission 14U,OZ play,1
63,914,926,12,41.53,4.18,,Chicago Mission 14U,Shots,1
64,977,989,12,49.13,22.02,,Chicago Mission 14U,OZ play,1
65,977,989,12,49.13,22.02,,Chicago Mission 14U,Shots,1
66,996,1008,12,51.51,19.67,,Chicago Mission 14U,OZ play,1
67,1050,1062,12,55.09,12.34,,Chicago Mission 14U,OZ play,1
68,1050,1062,12,55.09,12.34,,Chicago Mission 14U,Shots,1
69,1053,1065,12,55.18,11.1,,Chicago Mission 14U,OZ play,1
70,1053,1065,12,55.18,11.1,,Chicago Mission 14U,Shots,1
71,1103,1115,12,9.45,6.25,,Ottawa Senators Womens Hockey Club U15 AA,OZ play,1
72,1103,1115,12,43.54,11.29,,Ottawa Senators Womens Hockey Club U15 AA,OZ play,1
73,1125,1137,12,43.54,11.29,,Ottawa Senators Womens Hockey Club U15 AA,OZ play,1
74,1125,1137,12,43.54,11.29,,Ottawa Senators Womens Hockey Club U15 AA,Shots,1
75,1158,1170,12,55.09,9.97,,Chicago Mission 14U,OZ play,1
76,1158,1170,12,55.09,9.97,,Chicago Mission 14U,Shots,1
77,1163,1175,12,48.58,4.27,,Chicago Mission 14U,OZ play,1
78,1163,1175,12,48.58,4.27,,Chicago Mission 14U,Shots,1
79,1164,1176,12,54.82,11.67,,Chicago Mission 14U,OZ play,1
80,1164,1176,12,54.82,11.67,,Chicago Mission 14U,Shots,1
81,1168,1180,12,30.48,12.96,,Ottawa Senators Womens Hockey Club U15 AA,OZ play,2
82,1205,1217,12,50.42,6.26,,Ottawa Senators Womens Hockey Club U15 AA,OZ play,2
83,1205,1217,12,50.42,6.26,,Ottawa Senators Womens Hockey Club U15 AA,Shots,2
84,1234,1246,12,42.9,18.51,,Ottawa Senators Womens Hockey Club U15 AA,OZ play,2
85,1234,1246,12,42.9,18.51,,Ottawa Senators Womens Hockey Club U15 AA,Shots,2
86,1240,1252,12,56.83,4.46,,Ottawa Senators Womens Hockey Club U15 AA,OZ play,2
87,1240,1252,12,56.83,4.46,,Ottawa Senators Womens Hockey Club U15 AA,Shots,2
88,1265,1277,12,9.45,19.67,,Chicago Mission 14U,OZ play,2
89,1281,1293,12,42.81,12.91,,Chicago Mission 14U,OZ play,2
90,1281,1293,12,42.81,12.91,,Chicago Mission 14U,Shots,2
91,1307,1319,12,44.64,8.73,,Chicago Mission 14U,OZ play,2
92,1307,1319,12,44.64,8.73,,Chicago Mission 14U,Shots,2
93,1368,1380,12,56.74,19.27,,Chicago Mission 14U,OZ play,2
94,1368,1380,12,56.74,19.27,,Chicago Mission 14U,Shots,2
95,1410,1422,12,48.03,24.01,,Chicago Mission 14U,OZ play,2
96,1410,1422,12,48.03,24.01,,Chicago Mission 14U,Shots,2
97,1447,1459,12,53.08,9.49,,Chicago Mission 14U,OZ play,2
98,1447,1459,12,53.08,9.49,,Chicago Mission 14U,Shots,2
