ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,-5,7,12,30.48,12.96,,Carolina Jr. Hurricanes 19U AAA,OZ play,1
2,75,87,12,52.89,4.65,,Carolina Jr. Hurricanes 19U AAA,OZ play,1
3,75,87,12,52.89,4.65,,Carolina Jr. Hurricanes 19U AAA,Shots,1
4,134,146,12,47.94,15.28,,Carolina Jr. Hurricanes 19U AAA,OZ play,1
5,134,146,12,47.94,15.28,,Carolina Jr. Hurricanes 19U AAA,Shots,1
6,151,163,12,54.08,14.14,,Carolina Jr. Hurricanes 19U AAA,OZ play,1
7,151,163,12,54.08,14.14,,Carolina Jr. Hurricanes 19U AAA,Shots,1
8,178,190,12,51.51,6.25,,Carolina Jr. Hurricanes 19U AAA,OZ play,1
9,179,191,12,44.83,5.98,,Carolina Jr. Hurricanes 19U AAA,OZ play,1
10,179,191,12,44.83,5.98,,Carolina Jr. Hurricanes 19U AAA,Shots,1
11,243,255,12,24.38,19.67,,Boston Hockey Academy 19U,OZ play,1
12,243,255,12,39.69,2.28,,Boston Hockey Academy 19U,OZ play,1
13,282,294,12,39.69,2.28,,Boston Hockey Academy 19U,OZ play,1
14,282,294,12,39.69,2.28,,Boston Hockey Academy 19U,Shots,1
15,300,312,12,39.97,4.37,,Carolina Jr. Hurricanes 19U AAA,OZ play,1
16,300,312,12,39.97,4.37,,Carolina Jr. Hurricanes 19U AAA,Shots,1
17,353,365,12,47.58,20.41,,Boston Hockey Academy 19U,OZ play,1
18,353,365,12,47.58,20.41,,Boston Hockey Academy 19U,Shots,1
19,360,372,12,41.89,18.22,,Boston Hockey Academy 19U,OZ play,1
20,360,372,12,41.89,18.22,,Boston Hockey Academy 19U,Shots,1
21,363,375,12,48.95,9.97,,Boston Hockey Academy 19U,OZ play,1
22,363,375,12,48.95,9.97,,Boston Hockey Academy 19U,Shots,1
23,385,397,12,9.45,19.67,,Carolina Jr. Hurricanes 19U AAA,OZ play,1
24,385,397,12,50.51,2.75,,Carolina Jr. Hurricanes 19U AAA,OZ play,1
