ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,94,106,12,36.58,6.25,,Grand Rapids Griffins 19U,OZ play,1
2,111,123,12,52.34,8.83,,Grand Rapids Griffins 19U,OZ play,1
3,111,123,12,52.34,8.83,,Grand Rapids Griffins 19U,Shots,1
4,169,181,12,30.48,12.96,,Grand Rapids Griffins 19U,OZ play,1
5,187,199,12,39.14,21.54,,Grand Rapids Griffins 19U,OZ play,1
6,187,199,12,39.14,21.54,,Grand Rapids Griffins 19U,Shots,1
7,205,217,12,51.51,19.67,,Grand Rapids Griffins 19U,OZ play,1
8,292,304,12,53.99,19.46,,Grand Rapids Griffins 19U,OZ play,1
9,292,304,12,53.99,19.46,,Grand Rapids Griffins 19U,Shots,1
10,361,373,12,51.51,6.25,,Grand Rapids Griffins 19U,OZ play,1
11,383,395,12,57.29,16.13,,Grand Rapids Griffins 19U,OZ play,1
12,383,395,12,57.29,16.13,,Grand Rapids Griffins 19U,Shots,1
13,387,399,12,53.99,19.65,,Grand Rapids Griffins 19U,OZ play,1
14,387,399,12,53.99,19.65,,Grand Rapids Griffins 19U,Shots,1
15,393,405,12,53.35,10.16,,Grand Rapids Griffins 19U,OZ play,1
16,393,405,12,53.35,10.16,,Grand Rapids Griffins 19U,Shots,1
17,394,406,12,5.59,12.24,,Grand Rapids Griffins 19U,OZ play,1
18,395,407,12,53.35,12.53,,Grand Rapids Griffins 19U,OZ play,1
19,395,407,12,53.35,12.53,,Grand Rapids Griffins 19U,Shots,1
20,454,466,12,51.51,19.67,,Grand Rapids Griffins 19U,OZ play,1
21,458,470,12,45.83,18.79,,Grand Rapids Griffins 19U,OZ play,1
22,476,488,12,51.43,22.21,,Grand Rapids Griffins 19U,OZ play,1
23,476,488,12,51.43,22.21,,Grand Rapids Griffins 19U,Shots,1
24,498,510,12,51.51,19.67,,Grand Rapids Griffins 19U,OZ play,1
25,513,525,12,52.62,8.64,,Grand Rapids Griffins 19U,OZ play,1
26,513,525,12,52.62,8.64,,Grand Rapids Griffins 19U,Shots,1
27,524,536,12,49.23,3.32,,Grand Rapids Griffins 19U,OZ play,1
28,524,536,12,49.23,3.32,,Grand Rapids Griffins 19U,Shots,1
29,535,547,12,55.28,20.6,,Grand Rapids Griffins 19U,OZ play,1
30,535,547,12,55.28,20.6,,Grand Rapids Griffins 19U,Shots,1
31,551,563,12,52.98,9.97,,Grand Rapids Griffins 19U,OZ play,1
32,551,563,12,52.98,9.97,,Grand Rapids Griffins 19U,Shots,1
33,567,579,12,53.35,12.05,,Grand Rapids Griffins 19U,OZ play,1
34,567,579,12,53.35,12.05,,Grand Rapids Griffins 19U,Shots,1
35,570,582,12,54.82,13.86,,Grand Rapids Griffins 19U,Goals,1
36,570,582,12,54.82,13.86,,Grand Rapids Griffins 19U,OZ play,1
37,570,582,12,54.82,13.86,,Grand Rapids Griffins 19U,Shots,1
38,604,616,12,30.48,12.96,,North Shore Warhawks 19U AA,OZ play,1
39,610,622,12,38.41,19.08,,North Shore Warhawks 19U AA,OZ play,1
40,610,622,12,38.41,19.08,,North Shore Warhawks 19U AA,Shots,1
41,630,642,12,9.45,6.25,,North Shore Warhawks 19U AA,OZ play,1
42,630,642,12,55.28,5.88,,North Shore Warhawks 19U AA,OZ play,1
43,683,695,12,55.28,5.88,,North Shore Warhawks 19U AA,OZ play,1
44,683,695,12,55.28,5.88,,North Shore Warhawks 19U AA,Shots,1
45,719,731,12,54.91,13.1,,Grand Rapids Griffins 19U,OZ play,1
46,719,731,12,54.91,13.1,,Grand Rapids Griffins 19U,Shots,1
47,722,734,12,42.53,13.76,,Grand Rapids Griffins 19U,OZ play,1
48,722,734,12,42.53,13.76,,Grand Rapids Griffins 19U,Shots,1
49,740,752,12,51.51,19.67,,Grand Rapids Griffins 19U,OZ play,1
