ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,-4,8,12,30.48,12.96,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
2,7,19,12,56.1,15.57,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
3,7,19,12,56.1,15.57,,Pittsburgh Penguins Elite 16U Girls,Shots,1
4,13,25,12,41.16,7.12,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
5,13,25,12,41.16,7.12,,Pittsburgh Penguins Elite 16U Girls,Shots,1
6,143,155,12,51.51,6.25,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
7,210,222,12,46.48,22.3,,Pittsburgh Penguins Elite 16U Girls,Goals,1
8,210,222,12,46.48,22.3,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
9,210,222,12,46.48,22.3,,Pittsburgh Penguins Elite 16U Girls,Shots,1
10,240,252,12,30.48,12.96,,Toronto Leaside Wildcats U18 AA,OZ play,1
11,256,268,12,58.21,9.11,,Toronto Leaside Wildcats U18 AA,OZ play,1
12,256,268,12,58.21,9.11,,Toronto Leaside Wildcats U18 AA,Shots,1
13,298,310,12,58.48,15.19,,Toronto Leaside Wildcats U18 AA,OZ play,1
14,298,310,12,58.48,15.19,,Toronto Leaside Wildcats U18 AA,Shots,1
15,317,329,12,9.45,6.25,,Toronto Leaside Wildcats U18 AA,OZ play,1
16,345,357,12,45.1,7.5,,Toronto Leaside Wildcats U18 AA,OZ play,1
17,345,357,12,45.1,7.5,,Toronto Leaside Wildcats U18 AA,Shots,1
18,371,383,12,47.67,17.27,,Toronto Leaside Wildcats U18 AA,OZ play,1
19,371,383,12,47.67,17.27,,Toronto Leaside Wildcats U18 AA,Shots,1
20,396,408,12,51.51,19.67,,Toronto Leaside Wildcats U18 AA,OZ play,1
21,454,466,12,29.33,22.3,,Toronto Leaside Wildcats U18 AA,OZ play,1
22,454,466,12,29.33,22.3,,Toronto Leaside Wildcats U18 AA,Shots,1
23,476,488,12,51.51,19.67,,Toronto Leaside Wildcats U18 AA,OZ play,1
24,500,512,12,24.2,3.32,,Toronto Leaside Wildcats U18 AA,OZ play,1
25,526,538,12,51.51,19.67,,Toronto Leaside Wildcats U18 AA,OZ play,1
26,536,548,12,50.14,23.44,,Toronto Leaside Wildcats U18 AA,OZ play,1
27,536,548,12,50.14,23.44,,Toronto Leaside Wildcats U18 AA,Shots,1
28,555,567,12,51.51,19.67,,Toronto Leaside Wildcats U18 AA,OZ play,1
29,602,614,12,2,15,,Toronto Leaside Wildcats U18 AA,OZ play,1
30,614,626,12,15.68,1.04,,Toronto Leaside Wildcats U18 AA,OZ play,1
31,630,642,12,45.19,21.83,,Toronto Leaside Wildcats U18 AA,OZ play,1
32,630,642,12,45.19,21.83,,Toronto Leaside Wildcats U18 AA,Shots,1
33,636,648,12,53.17,19.84,,Toronto Leaside Wildcats U18 AA,Goals,1
34,636,648,12,53.17,19.84,,Toronto Leaside Wildcats U18 AA,OZ play,1
35,636,648,12,53.17,19.84,,Toronto Leaside Wildcats U18 AA,Shots,1
36,665,677,12,30.48,12.96,,Toronto Leaside Wildcats U18 AA,OZ play,1
37,680,692,12,54.54,16.8,,Toronto Leaside Wildcats U18 AA,OZ play,1
38,680,692,12,54.54,16.8,,Toronto Leaside Wildcats U18 AA,Shots,1
39,685,697,12,40.98,19.65,,Toronto Leaside Wildcats U18 AA,OZ play,1
40,685,697,12,40.98,19.65,,Toronto Leaside Wildcats U18 AA,Shots,1
41,734,746,12,47.58,20.31,,Toronto Leaside Wildcats U18 AA,OZ play,1
42,734,746,12,47.58,20.31,,Toronto Leaside Wildcats U18 AA,Shots,1
43,750,762,12,51.61,14.52,,Pittsburgh Penguins Elite 16U Girls,Goals,1
44,750,762,12,51.61,14.52,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
45,750,762,12,51.61,14.52,,Pittsburgh Penguins Elite 16U Girls,Shots,1
46,782,794,12,30.48,12.96,,Toronto Leaside Wildcats U18 AA,OZ play,1
47,805,817,12,46.93,4.94,,Toronto Leaside Wildcats U18 AA,OZ play,1
48,805,817,12,46.93,4.94,,Toronto Leaside Wildcats U18 AA,Shots,1
49,827,839,12,47.39,5.98,,Toronto Leaside Wildcats U18 AA,OZ play,1
50,827,839,12,47.39,5.98,,Toronto Leaside Wildcats U18 AA,Shots,1
51,836,848,12,41.62,20.88,,Toronto Leaside Wildcats U18 AA,OZ play,1
52,836,848,12,41.62,20.88,,Toronto Leaside Wildcats U18 AA,Shots,1
53,877,889,12,48.22,18.41,,Toronto Leaside Wildcats U18 AA,OZ play,1
54,877,889,12,48.22,18.41,,Toronto Leaside Wildcats U18 AA,Shots,1
55,897,909,12,51.51,19.67,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
56,906,918,12,54.82,11.48,,Pittsburgh Penguins Elite 16U Girls,Goals,1
57,906,918,12,54.82,11.48,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
58,906,918,12,54.82,11.48,,Pittsburgh Penguins Elite 16U Girls,Shots,1
59,970,982,12,51.51,6.25,,Toronto Leaside Wildcats U18 AA,OZ play,1
60,1032,1044,12,47.3,20.12,,Toronto Leaside Wildcats U18 AA,OZ play,1
61,1032,1044,12,47.3,20.12,,Toronto Leaside Wildcats U18 AA,Shots,1
62,1054,1066,12,9.45,6.25,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
63,1069,1081,12,53.63,8.16,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
64,1069,1081,12,53.63,8.16,,Pittsburgh Penguins Elite 16U Girls,Shots,1
65,1091,1103,12,49.78,11.96,,Pittsburgh Penguins Elite 16U Girls,OZ play,1
66,1091,1103,12,49.78,11.96,,Pittsburgh Penguins Elite 16U Girls,Shots,1
67,1111,1123,12,9.45,6.25,,Toronto Leaside Wildcats U18 AA,OZ play,1
68,1125,1137,12,46.57,10.63,,Toronto Leaside Wildcats U18 AA,OZ play,1
69,1125,1137,12,46.57,10.63,,Toronto Leaside Wildcats U18 AA,Shots,1
70,1193,1205,12,36.58,6.25,,Toronto Leaside Wildcats U18 AA,OZ play,1
71,1211,1223,12,52.25,14.9,,Toronto Leaside Wildcats U18 AA,OZ play,1
72,1211,1223,12,52.25,14.9,,Toronto Leaside Wildcats U18 AA,Shots,1
73,1274,1286,12,30.48,12.96,,Pittsburgh Penguins Elite 16U Girls,OZ play,2
74,1274,1286,12,43.82,3.61,,Pittsburgh Penguins Elite 16U Girls,OZ play,2
75,1298,1310,12,43.82,3.61,,Pittsburgh Penguins Elite 16U Girls,OZ play,2
76,1298,1310,12,43.82,3.61,,Pittsburgh Penguins Elite 16U Girls,Shots,2
77,1315,1327,12,56.28,15.38,,Toronto Leaside Wildcats U18 AA,OZ play,2
78,1315,1327,12,56.28,15.38,,Toronto Leaside Wildcats U18 AA,Shots,2
79,1322,1334,12,44.73,4.08,,Toronto Leaside Wildcats U18 AA,OZ play,2
80,1322,1334,12,44.73,4.08,,Toronto Leaside Wildcats U18 AA,Shots,2
81,1345,1357,12,9.45,19.67,,Toronto Leaside Wildcats U18 AA,OZ play,2
82,1345,1357,12,39.97,10.91,,Toronto Leaside Wildcats U18 AA,OZ play,2
83,1373,1385,12,39.97,10.91,,Toronto Leaside Wildcats U18 AA,OZ play,2
84,1373,1385,12,39.97,10.91,,Toronto Leaside Wildcats U18 AA,Shots,2
85,1390,1402,12,42.44,3.89,,Pittsburgh Penguins Elite 16U Girls,OZ play,2
86,1390,1402,12,42.44,3.89,,Pittsburgh Penguins Elite 16U Girls,Shots,2
87,1468,1480,12,51.51,19.67,,Toronto Leaside Wildcats U18 AA,OZ play,2
88,1486,1498,12,55.18,14.52,,Toronto Leaside Wildcats U18 AA,OZ play,2
89,1486,1498,12,55.18,14.52,,Toronto Leaside Wildcats U18 AA,Shots,2
90,1586,1598,12,9.45,6.25,,Toronto Leaside Wildcats U18 AA,OZ play,2
91,1604,1616,12,47.21,18.13,,Toronto Leaside Wildcats U18 AA,OZ play,2
92,1604,1616,12,47.21,18.13,,Toronto Leaside Wildcats U18 AA,Shots,2
93,1610,1622,12,55.37,11.01,,Toronto Leaside Wildcats U18 AA,OZ play,2
