ID,start,end,duration,pos_x,pos_y,player,team,action,half
1,-5,7,12,30.48,12.96,,Buffalo Jr. Sabres 14U AAA,OZ play,1
2,10,22,12,52.8,18.51,,Buffalo Jr. Sabres 14U AAA,OZ play,1
3,10,22,12,52.8,18.51,,Buffalo Jr. Sabres 14U AAA,Shots,1
4,16,28,12,40.88,4.18,,Buffalo Jr. Sabres 14U AAA,OZ play,1
5,16,28,12,40.88,4.18,,Buffalo Jr. Sabres 14U AAA,Shots,1
6,33,45,12,50.69,8.92,,Buffalo Jr. Sabres 14U AAA,OZ play,1
7,33,45,12,50.69,8.92,,Buffalo Jr. Sabres 14U AAA,Shots,1
8,49,61,12,40.98,12.05,,Boston Advantage U14,OZ play,1
9,135,147,12,9.45,19.67,,Buffalo Jr. Sabres 14U AAA,OZ play,1
10,138,150,12,53.99,7.31,,Buffalo Jr. Sabres 14U AAA,OZ play,1
11,138,150,12,53.99,7.31,,Buffalo Jr. Sabres 14U AAA,Shots,1
12,188,200,12,9.45,6.25,,Boston Advantage U14,OZ play,1
13,196,208,12,45.38,2.75,,Boston Advantage U14,OZ play,1
14,196,208,12,45.38,2.75,,Boston Advantage U14,Shots,1
15,202,214,12,50.05,18.22,,Boston Advantage U14,OZ play,1
16,202,214,12,50.05,18.22,,Boston Advantage U14,Shots,1
17,237,249,12,47.39,1.99,,Boston Advantage U14,OZ play,1
18,237,249,12,47.39,1.99,,Boston Advantage U14,Shots,1
19,256,268,12,9.45,19.67,,Boston Advantage U14,OZ play,1
20,256,268,12,51.7,16.04,,Boston Advantage U14,OZ play,1
21,307,319,12,51.7,16.04,,Boston Advantage U14,OZ play,1
22,307,319,12,51.7,16.04,,Boston Advantage U14,Shots,1
23,326,338,12,45.83,19.84,,Buffalo Jr. Sabres 14U AAA,OZ play,1
24,326,338,12,45.83,19.84,,Buffalo Jr. Sabres 14U AAA,Shots,1
25,380,392,12,9.45,19.67,,Buffalo Jr. Sabres 14U AAA,OZ play,1
26,383,395,12,50.69,8.26,,Buffalo Jr. Sabres 14U AAA,OZ play,1
27,383,395,12,50.69,8.26,,Buffalo Jr. Sabres 14U AAA,Shots,1
28,387,399,12,52.8,20.12,,Buffalo Jr. Sabres 14U AAA,OZ play,1
29,387,399,12,52.8,20.12,,Buffalo Jr. Sabres 14U AAA,Shots,1
30,397,409,12,50.14,19.17,,Boston Advantage U14,OZ play,1
31,397,409,12,50.14,19.17,,Boston Advantage U14,Shots,1
32,418,430,12,51.51,19.67,,Boston Advantage U14,OZ play,1
33,421,433,12,40.79,13.48,,Boston Advantage U14,OZ play,1
34,421,433,12,40.79,13.48,,Boston Advantage U14,Shots,1
35,442,454,12,41.53,13.67,,Boston Advantage U14,OZ play,1
36,442,454,12,51.51,19.67,,Boston Advantage U14,OZ play,1
37,498,510,12,41.53,13.67,,Boston Advantage U14,OZ play,1
38,498,510,12,41.53,13.67,,Boston Advantage U14,Shots,1
39,505,517,12,44.64,17.94,,Buffalo Jr. Sabres 14U AAA,OZ play,1
